ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	4275.286874176364	
1	4280.692583893898	
2	4296.611239519442	
3	4343.470891835511	
4	4333.170754904888	
5	4241.32008766973	
6	4159.306364305928	
7	4091.64412590382	
8	4044.722387498522	
9	3999.5965831798444	
10	3975.754597065505	
11	3957.9662992612625	
12	3935.1790531010543	
13	3940.1583677226286	
14	3926.93917622657	
15	3905.615763801863	
16	3890.3723601674446	
17	3869.106299249827	
18	3863.194325544739	
19	3871.8307105912513	
20	3863.3619194127045	
21	3861.899106108802	
22	3853.024564916628	
23	3863.824800334358	
24	3870.1573014111223	
25	3847.4454128183493	
26	3826.0245949244318	
27	3827.763614898578	
28	3812.8251404391167	
29	3787.152537261384	
30	3780.5006195163564	
31	3777.721437020487	
32	3757.2184991558443	
33	3753.423501532369	
34	3766.6857355967577	
35	3758.5612853082735	
36	3771.292247571314	
37	3750.9349959256747	
38	3771.70108611919	
39	3739.469804256057	
40	3755.7948131514827	
41	3760.0935485221203	
42	3741.1963477669774	
43	3741.677832153184	
44	3749.895720022728	
45	3751.7065043467496	
46	3752.2725450559365	
47	3725.384049376334	
48	3706.659358640182	
49	3721.877716828202	
50	3710.8610339837146	
51	3706.1911410118532	
52	3712.1157732145243	
53	3721.1007468743815	
54	3706.0365600423997	
55	3692.635812568855	
56	3685.646741829888	
57	3681.010937741904	
58	3669.307585663351	
59	3658.835073105218	
60	3656.5964448014593	
61	3661.7466138928244	
62	3654.56460796702	
63	3655.001681539578	
64	3651.776494870837	
65	3654.5983359312713	
66	3659.930517584253	
67	3635.9196539621457	
68	3658.013627782843	
69	3637.696717571561	
70	3627.344620578313	
71	3611.051895602582	
72	3629.1042276133094	
73	3618.120794634015	
74	3631.601110748081	
75	3613.572913520796	
76	3612.7898137540724	
77	3621.3759018756796	
78	3620.8258958946235	
79	3612.0133139757017	
80	3592.215994087889	
81	3600.0066192700856	
82	3603.2751650192276	
83	3608.49931442563	
84	3606.802547269556	
85	3595.213571540355	
86	3597.9641205631706	
87	3613.1463402202444	
88	3592.5788617479484	
89	3593.2613299294535	
90	3587.797132604031	
91	3570.751656165169	
92	3569.2683308959713	
93	3568.7581888932064	
94	3564.24902716256	
95	3580.768781718244	
96	3590.862903471293	
97	3566.0090529293743	
98	3563.9560092888546	
99	3555.6005395644174	
100	3556.962863661758	
101	3554.2823964946015	
102	3560.714079225449	
103	3556.9807542523554	
104	3555.9166141208475	
105	3547.4004221804626	
106	3536.2288412859602	
107	3541.7003926928987	
108	3540.5250491386814	
109	3543.1844977083	
110	3532.7783621208423	
111	3531.9154491844756	
112	3539.3661592069134	
113	3536.5514318925643	
114	3533.254819357985	
115	3539.0000457257843	
116	3532.2670280382995	
117	3540.6724594060183	
118	3540.5104297909324	
119	3539.193835323863	
120	3539.458873731857	
121	3531.9844398308333	
122	3540.72615975456	
123	3529.15666959246	
124	3527.2892070014555	
125	3520.33195213233	
126	3526.6465212190683	
127	3531.4643241987314	
128	3535.8339838457528	
129	3538.0521164781626	
130	3537.723496379532	
131	3529.870240902941	
132	3533.871478539582	
133	3519.21506620965	
134	3515.6611420737268	
135	3515.889191733861	
136	3507.091051146438	
137	3505.770869044464	
138	3504.3198522335188	
139	3510.343245231633	
140	3516.369738621416	
141	3508.34869092704	
142	3502.9274265116073	
143	3507.7125983818646	
144	3510.5781969866553	
145	3518.3321317548753	
146	3510.3066391177426	
147	3503.067532878972	
148	3505.5767480263767	
149	3496.83354155962	
150	3496.000021108271	
151	3493.097926864656	
152	3490.1344529293524	
153	3497.5429299420557	
154	3494.331921906941	
155	3502.864196381731	
156	3497.3073496035145	
157	3497.2599858763865	
158	3495.7433914211715	
159	3484.979473200743	
160	3489.220524194165	
161	3482.5571248283204	
162	3483.644382184494	
163	3483.66460882036	
164	3479.753669760923	
165	3479.652609303626	
166	3478.9689633589537	
167	3487.791585081068	
168	3490.8902030046183	
169	3489.5749227000297	
170	3481.8430593040084	
171	3471.9587150879847	
172	3477.476496016587	
173	3477.835155831149	
174	3479.8541003879914	
175	3481.3204464600167	
176	3485.2248826464825	
177	3485.82775674271	
178	3485.3871851467197	
179	3482.893559615873	
180	3476.5050165960856	
181	3474.3651256028047	
182	3468.867189834103	
183	3467.315747761786	
184	3470.94571672354	
185	3475.607263112715	
186	3474.580868447649	
187	3487.7512910049463	
188	3483.131105790251	
189	3475.201318009302	
190	3480.5199929784367	
191	3465.3553091879567	
192	3459.1543618345777	
193	3447.3570747342665	
194	3436.7121131392837	
195	3438.1030073330553	
196	3430.4586148971684	
197	3438.957744053065	
198	3430.126529418085	
199	3426.7661020200276	
200	3428.367992239931	
201	3423.985691161042	
202	3423.75892887649	
203	3421.4152592185274	
204	3425.19597782954	
205	3422.869908410511	
206	3419.0238729197113	
207	3423.0160376811787	
208	3422.71975007352	
209	3421.4728284590897	
210	3420.833358832414	
211	3420.6285494012154	
212	3419.3436855316454	
213	3416.4918105338793	
214	3418.659174729649	
215	3418.128252334798	
216	3419.384088052126	
217	3416.889347774492	
218	3419.6487426331196	
219	3418.5280454950425	
220	3417.5383077996935	
221	3417.465017739427	
222	3417.1929294498086	
223	3417.155731512335	
224	3416.218009349172	
225	3416.5151676324003	
226	3416.1275484224907	
227	3416.2055023548123	
228	3415.967399628672	
229	3416.2949368480554	
230	3416.808217515352	
231	3416.8698456074662	
232	3418.047840101531	
233	3416.4852872436204	
234	3416.7404635987896	
235	3417.5196811792025	
236	3417.0737097873375	
237	3416.699529445896	
238	3417.0505028119796	
239	3417.5963101718585	
240	3417.5555179087246	
241	3417.5425979590364	
242	3416.4938971971424	
243	3416.6036486804273	
244	3418.15192963587	
245	3418.0886290205435	
246	3417.9879431317113	
247	3418.245317754336	
248	3419.794404671655	
249	3420.210047484315	
250	3419.2293978684975	
251	3420.6499313843296	
252	3420.6209327145166	
253	3420.4595536837123	
254	3420.768608445605	
255	3420.1662572636033	
256	3420.1649774322436	
257	3420.231554340561	
258	3420.2758929256925	
259	3420.0429520209477	
260	3420.1354776458174	
261	3420.0649783561303	
262	3420.1358551952585	
263	3420.267906276036	
264	3420.256339164658	
265	3420.0752462042688	
266	3420.120586124826	
267	3420.1123472667837	
268	3419.3505134856264	
269	3419.561985242806	
270	3419.4475240642355	
271	3419.571066651254	
272	3419.529369387553	
273	3419.5879952555497	
274	3419.2993314716728	
275	3419.128692723679	
276	3419.7180310373183	
277	3419.8065312122626	
278	3419.3187458376733	
279	3419.29210666858	
280	3419.2878282849833	
281	3418.5495989599963	
282	3419.077300605719	
283	3418.91142355033	
284	3419.18578111088	
285	3418.5943610967415	
286	3418.592351351159	
287	3418.420900308022	
288	3418.4446751681903	
289	3418.1674734046287	
290	3418.337325252852	
291	3417.9017464905596	
292	3418.2987465189976	
293	3418.058731940734	
294	3417.8015163417235	
295	3417.5825252515533	
296	3417.510146405782	
297	3417.5433960870278	
298	3417.4527134922528	
299	3417.42561273139	
300	3417.423201237462	
301	3417.4339303252254	
302	3417.452533716262	
303	3417.482536966743	
304	3417.349430121775	
305	3417.4459585360023	
306	3417.8155413521895	
307	3417.8281910348046	
308	3417.872573838438	
309	3417.7902805355557	
310	3418.1081226111364	
311	3417.982421750251	
312	3417.954410422602	
313	3417.762900179735	
314	3417.756262521278	
315	3417.798175914577	
316	3417.8032267532008	
317	3417.8032267532008	
318	3417.8796167087035	
319	3417.8826709508726	
320	3418.038410441447	
321	3418.1427545462216	
322	3418.2113406998856	
323	3418.195035830154	
324	3418.195035830154	
325	3418.054046852548	
326	3418.0429846599395	
327	3418.0689723619653	
328	3417.9403073396766	
329	3417.9451328057735	
330	3418.3544967462963	
331	3418.2773455498727	
332	3418.3526976900653	
333	3418.3658610856705	
334	3418.381746817181	
335	3418.397299371826	
336	3418.4001533008004	
337	3418.442154917638	
338	3418.3779208197643	
339	3418.406733917674	
340	3418.4113152809273	
341	3418.4775149918128	
342	3418.744048514789	
343	3418.7453612028467	
344	3418.8419703372706	
345	3418.793097692663	
346	3418.9149853887343	
347	3418.7926254212534	
348	3418.7956220735305	
349	3418.8287135550368	
350	3418.6574112967937	
351	3418.6841526214525	
352	3418.7172441029584	
353	3418.6841526214525	
354	3418.677865251465	
355	3418.6839737358027	
