ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
36	-281.1780230859302	-1287.805555527556	-645.41195862623	-171.2328844653912
37	-283.7233500013394	-1267.0604833794735	-637.0961973307237	-172.2990867177303
38	-280.17658192091227	-1242.8492565414444	-627.93835195769	-171.222120066035
39	-275.3989960964096	-1219.997561178776	-618.9123110026334	-169.86833167016064
40	-274.5710964533988	-1197.124174318793	-610.4061201771261	-170.47865590424388
41	-270.1666950600754	-1175.2013488629739	-601.3294444823614	-168.8819807947929
42	-254.55297206543165	-1153.038839093686	-591.3924074495026	-164.13998843399713
43	-248.15407480556837	-1130.2828184306766	-581.8233906759301	-161.49142736804765
44	-252.05916151457242	-1107.8421036151299	-573.2290659734686	-160.05298190637686
45	-244.31877370488692	-1086.3183643339373	-564.0884497262474	-157.82742139967817
46	-245.87978136469673	-1068.7285469370809	-556.8840866024726	-157.2259675425176
47	-234.28761692072715	-1049.0273340057652	-547.9682582105883	-152.29293166532483
48	-234.92410191315543	-1031.4780954499677	-540.838422086561	-150.8125583994999
49	-230.05089494855943	-1015.4859802251602	-533.3560455369022	-148.0652760485262
50	-229.52527072055258	-997.7355416035829	-525.8017103205391	-147.32610130262654
51	-222.96147959105664	-979.7370820227136	-517.6243589132501	-144.2800108544298
52	-218.5510181260214	-964.5297320140453	-509.9740027332845	-142.34464073649323
53	-222.9847571117305	-947.7159081089783	-502.21509734426525	-141.07683636024595
54	-213.17663867249706	-903.4712319932073	-490.25537633978223	-137.3557657189507
55	-207.66645639486444	-885.4485275566728	-482.2749993572565	-133.24513297392733
56	-204.13670457337747	-869.5941943574272	-474.6941563701902	-130.75818197656423
57	-200.5498106525692	-852.3314859326875	-467.7841494093814	-128.90000983320076
58	-190.91781128207978	-837.795324634909	-460.157299387548	-124.75935826269279
59	-190.94891058717081	-824.1997064724954	-453.3107723507712	-122.15444027752129
60	-186.1646038637818	-808.0489607140378	-445.7035711149208	-119.21922947755606
61	-185.287846811206	-792.6910499037218	-439.0276142527835	-118.20901192439786
62	-176.3534368507369	-778.3487415686118	-431.70452837888695	-113.36383296089497
63	-174.8245810880673	-767.3690286405993	-425.60465700605863	-111.32165482156915
64	-168.40889873506654	-754.4413301164118	-418.790774166867	-106.41175177306337
65	-167.82318593857468	-742.1128434912339	-412.7137331673402	-103.17984597975762
66	-161.35166237097272	-729.182501551313	-405.86225204846943	-99.19366448674525
67	-161.14134779599115	-716.7598400002865	-399.8258820515468	-96.94126951287238
68	-154.8126238343822	-705.8935337038213	-393.5828161769171	-92.82454506088398
69	-156.99901252610556	-693.2656567873806	-388.1641493448547	-91.42237799132614
70	-148.48476433689981	-682.0213919428883	-381.7052509977811	-85.78542615502985
71	-142.9958678155445	-671.785700297923	-375.59116770921173	-81.29665223115903
72	-136.20446902691458	-660.0519436941414	-369.04426044068776	-76.34372637152761
73	-132.11447140876191	-648.3928814682656	-363.0091314874904	-71.51185653980872
74	-121.6045874209494	-639.4892637357535	-356.68370424090705	-64.54593200812795
75	-118.0887465575083	-630.5803100397222	-350.83429206193745	-59.831661470591385
76	-113.6176837635771	-621.9324812614615	-345.0426231699646	-54.356740896878755
77	-105.28133039841165	-612.523149910754	-338.99237477201035	-48.01811206900264
78	-95.08839259665652	-603.4589078314282	-332.47046898158266	-39.21404579914357
79	-87.30216086327648	-593.9713712496055	-325.8891731679037	-31.318675039561292
80	-82.08314555588483	-584.9391863578536	-319.4757235600111	-23.926363119349016
81	-70.9785042962303	-575.8966102633893	-312.7611195146513	-16.06306823829894
82	-60.61327766942803	-566.8527303827617	-305.46713190442034	-6.100770623043203
83	-54.86896841015395	-558.790834826134	-298.9908313286059	2.0106194143169347
84	-45.98605349160692	-550.1072713597267	-292.2320570625181	10.483465456158742
85	-39.68931385529251	-541.7746851311518	-285.9828987414144	17.396442038787033
86	-30.0565745633127	-533.780306677975	-279.31697952726626	25.634118336862816
87	-27.007515746180495	-525.9700283610783	-273.62873990429296	30.209607146673758
88	-20.419321286059155	-519.6180574752641	-268.05344507138255	34.73378905539865
89	-18.653510086117596	-512.6758847421781	-262.4116485020986	37.50527509265471
90	-9.242879401531228	-504.76409779868777	-255.8144795684441	45.052238688014064
91	-3.916820013517711	-497.69315838713277	-249.74028583812222	51.52868004329218
92	5.9743785422935725	-490.46550501068583	-243.31821874174534	58.730700643503866
93	15.374772116543147	-483.81994197319517	-236.66047451808356	66.29361570414683
94	17.353536920656197	-476.55101214476053	-230.93162710607842	72.23081866589331
95	23.92067500326381	-470.2078021825691	-224.83953193749264	78.82524930157822
96	29.275769715324756	-463.07839732946405	-218.80210775630033	84.56620152172665
97	37.97067388015942	-455.9263096235214	-212.7686679836624	90.88217588419138
98	38.81173207098455	-450.3423804521031	-207.810233147744	93.38694524816525
99	53.11896534962921	-444.12371168478404	-200.96171239074118	105.6010688466136
100	61.536678914138825	-438.0186560827387	-194.7999807608876	112.72093386914605
101	64.89359184373576	-432.5278608534744	-189.3007226814504	118.87392670067062
102	74.53253641313465	-425.5471902945988	-182.7333729321131	127.85533725391079
103	83.13322848933942	-419.27786983193516	-176.01679745716098	135.10346935153999
104	87.29376375593475	-413.17671466989316	-169.5167213703526	142.14624789093043
105	94.40304643998006	-406.3398749453559	-163.15604255606922	150.61946595299875
106	101.94606696607863	-400.2695866529341	-156.99544232431202	157.83040540343157
107	106.51683804861747	-393.84982094010024	-150.99646283374094	165.00156614756042
108	109.09691170124844	-388.3967174145116	-145.54849145259337	168.37369637961197
109	111.76142992040171	-382.495070151048	-140.1072743768285	174.19166059931263
110	116.1561351038452	-377.14194114952136	-134.75630168174942	178.99831829881347
111	118.10125547274686	-371.5394694737926	-129.58100190484473	180.01998774457758
112	123.3168813542599	-365.08452981280476	-123.63530614751981	185.21895120735667
113	126.42046266713011	-358.9800023015164	-117.99309390882559	189.26518000209666
114	126.58833609889808	-353.04149262171626	-113.04107327634944	190.88227674735467
115	130.42638101467492	-346.8076411967992	-107.81889266567623	193.83117656081646
116	131.60513757317133	-341.64885127751074	-102.86892923281162	195.8147302767964
117	133.38193997852542	-334.68740462904975	-97.98295473974125	197.9482845414235
118	136.54992992178353	-329.0292935902599	-92.7308720722327	201.814028201448
119	140.58423558639848	-323.0508762683297	-87.7829976617986	205.26008749472558
120	143.94689531190178	-317.458600348079	-83.0170674689405	208.31895563359697
121	147.78887024311882	-312.24887437494135	-78.62925328462964	210.0033429098256
122	148.07360047961103	-306.98112972046846	-74.4384649401429	210.847041262674
123	150.81685790827882	-301.36069718237246	-69.87612995022236	212.89145219478274
124	148.59860386654432	-296.08075114823146	-65.82619884045633	213.1955335010463
125	150.40683786571628	-291.13088109875434	-61.502187346708205	216.1292841905036
126	145.24192632278385	-286.15476841275114	-57.94115557384171	214.6982288665584
127	148.84114074524342	-280.6088170876269	-53.588443535573795	216.17338271044014
128	152.79546406172022	-274.9528166570632	-49.250217747088705	217.68339617727173
129	154.13059737747528	-269.19723122744585	-45.3189588834544	218.78384865017765
130	155.51401347363435	-263.8676382993223	-41.346700911446085	220.16200140390706
131	156.8567437610329	-258.48105327979704	-37.52666315154609	220.5905607396718
132	154.47685796108598	-252.58794412907355	-33.6254252596746	220.491148690881
133	153.53744311557404	-247.35141497344677	-29.85875133802913	222.01883313099472
134	158.1285225588174	-241.5004305088832	-25.63707701954684	223.66884017653976
135	159.7531750865659	-236.33203442822875	-22.20153575796834	224.09646680701496
136	162.24353441046927	-230.84919508836538	-18.4984674835809	225.75008579630858
137	160.88602301209644	-225.79160418660416	-15.402247560762088	224.89149113212252
138	160.11870637873173	-220.72677243200835	-11.721329490969932	225.5979270286369
139	164.471215579285	-214.91389445560088	-7.913442118666427	227.93042185200176
140	163.8672065681537	-209.43515935911276	-4.614457487018748	227.48735636451408
141	161.69174306874396	-203.9263584712832	-1.7261057973379101	228.22515397093548
142	164.61722608658152	-198.56869036936249	1.6151112942451786	227.56116841409545
143	166.17782274509668	-193.02537932958225	5.338628553347641	230.04394153697234
144	167.7837222498778	-187.74244279220346	8.742856159602043	231.55585809634582
145	167.85178267044125	-182.39680898282373	11.848790602064852	232.69004206025005
146	164.10963312830998	-177.50500475138423	14.164518454456886	231.17065298775816
147	170.71319532755794	-171.85997948899703	17.342562118362796	232.63388364915815
148	172.31841635462305	-167.65454429515245	20.27444005200146	233.36915548701296
149	165.8039769016884	-162.82496710594788	22.186428342714336	232.2213535940536
150	169.66322468243075	-157.66652513703687	24.88076107462843	233.12314632138094
151	166.91985475143156	-153.0197301389521	27.02794732897884	231.10328273981403
152	166.10784680637505	-148.75393307280294	29.37835283786477	230.61116688919412
153	165.58775709911947	-143.95707782284057	31.97651592248997	230.7542439206927
154	165.84157934539775	-138.8243286182152	34.239932012885646	229.7883834923001
155	169.44341670771536	-134.2573703760539	36.848088961641515	230.3504586576518
156	169.93019772544466	-129.86346176858527	39.1120552581904	230.5534935289136
157	166.69524841956166	-126.28301384086583	40.86207384632307	228.14882248084638
158	166.8835154613035	-121.24137236124055	43.130314740960124	226.78887492064823
159	166.78659528437836	-117.60158782345513	44.75428890792264	225.78059963162497
160	166.52206904207728	-113.25920117297406	46.80750749863664	225.3059957589995
161	165.3891540289778	-108.90333668561853	48.67275101013042	223.51512418736468
162	163.39301477840246	-105.01695017628867	50.42708986179844	224.0613273063548
163	164.88700971036778	-101.56989807992186	52.20444023198656	224.9223949691574
164	167.80617587097674	-97.64053643509294	54.52970240531177	225.2595769315076
165	162.90504643272527	-93.51907036321576	55.83558391465937	223.89043903238667
166	167.02262217293926	-91.11702799462071	57.907255743844736	224.75709410493533
167	166.3546544089232	-87.651960493752	59.735325313759986	224.1762545851591
168	167.30912287330432	-83.24721161481148	61.59277739128925	224.82163962789593
169	170.9265948650458	-79.74383622104035	63.263929325508194	225.76094593872756
170	171.17384855097086	-76.36367228292488	64.59342983267082	225.2735228463332
171	170.2389559447392	-73.13207941665999	66.07221432850184	224.62772227616705
172	168.62306613444554	-70.13067752495581	67.19239130274674	223.2276296832958
173	169.12666068185894	-67.86255417116705	68.44772881331001	223.8584647845575
174	171.2256880557543	-64.27860738850795	70.05248344676887	224.81790533649752
175	173.7199185652377	-60.59002827676723	71.89772349463512	226.7619107324121
176	174.80548435521828	-57.749874247510064	73.44668118756584	226.98522398819398
177	173.36754655498922	-53.90163338078296	74.93794894561653	226.67066675014337
178	174.84833861704178	-50.91036823100103	76.50418520223727	226.68721396950093
179	173.78967646607794	-48.10714992418081	77.44112436427248	225.64508141468448
180	171.6543356738574	-46.12189983543084	78.1276578457173	224.00921989246487
181	167.5452920343195	-44.34584121022196	78.71684188634009	222.92639037159756
182	169.65949388767555	-41.74224318070726	79.94260845662842	221.99426401364772
183	167.97833004724643	-38.886393384629535	80.95295618224762	221.18143180975864
184	167.95215501893267	-35.91606488938085	82.1286929416671	221.0036159951668
185	161.9012975195934	-33.90558685370677	82.26950989494034	217.55604689267068
186	163.5793168810057	-32.05161157302143	83.35011363173959	218.29667359740156
187	156.92205594717038	-31.102065576511897	83.23516126660552	215.54564869502656
188	159.02592413484328	-28.894018498401277	83.69624905563985	214.39458662779893
189	159.17122066058295	-27.748464005352776	84.27208139978134	214.78576525065785
190	155.72406730413434	-26.17094859731742	84.34850500979735	213.85485745255104
191	155.5210303364141	-25.034271888212754	83.2724018540004	211.06889769161
192	69.23197713790685	-64.226312363584	68.5407435101735	199.0016230975928
193	26.36774092769098	-92.43790734401323	53.28345119118042	192.80918725065536
194	-0.5948251268314123	-112.68775748889553	37.14269264910303	186.59108005090866
195	-18.124064361472815	-128.773801106268	20.59214365572525	180.3129322980891
196	-30.965963227929002	-141.02307153558434	3.9081139156613913	174.54193841032517
197	-38.61396323111844	-150.39281785802714	-10.78929623077408	167.84267629888882
198	-44.08938619594648	-158.20744133241857	-22.87627262145316	160.06080369137206
199	-50.293449081723196	-164.6332172127315	-36.86456565593217	146.29638014086046
200	-55.00274057169893	-170.98863000402721	-49.7752707974842	119.02084536837859
201	-52.61676702865242	-175.03456588243415	-58.26679530566852	111.42314480977439
202	-51.93285443654252	-178.90636343694902	-65.48128605093717	101.2826843160323
203	-50.74645667608624	-181.49196718797427	-71.43173435115351	91.58305651778434
204	-48.53214786570408	-183.15254416113928	-76.7289154344772	79.10195147469695
205	-47.13249270574297	-184.72575112058823	-81.59134887461866	71.70857516286104
206	-43.5563637100242	-186.00824051706834	-85.06226972263539	64.4955704727357
207	-39.45253426492897	-187.3493997058561	-88.17875092011414	56.09411501190922
208	-35.41362985004704	-187.95138056141852	-90.72624251424968	47.815341853700545
209	-30.7821611916499	-188.60839267736836	-93.30460413573336	43.48186383758245
210	-25.62040023097933	-189.13333575510538	-94.68010293426491	40.64344954436758
211	-15.59847243449976	-189.22910263546854	-94.74427137907645	40.849640852440466
212	-6.888857666934762	-189.2879982928046	-94.6005625281212	42.734143993754984
213	-1.7330704678858462	-189.5147776711407	-95.71586130021991	42.43712738994444
214	4.214352841215542	-189.63246837874829	-96.13264459014638	42.42897053770418
215	9.165266751301427	-189.62450519923075	-95.88719290967394	44.73674839722942
216	16.446688454211966	-189.61987181394332	-95.24910926405882	48.509617281786326
217	23.24646840831672	-189.70230196265015	-95.69455188987423	51.35203335026862
218	30.964017077082136	-189.7747886877911	-95.3028667653844	55.23392054087096
219	38.635161113506115	-189.75104141545933	-94.53137112222603	60.510034296708945
220	44.7924754287551	-189.7601013690899	-93.94633870499409	65.07277662265624
221	50.79430896741887	-189.80987690040334	-93.39138156093557	69.46834827973193
222	55.77726703670615	-189.8305693448779	-92.82004847275982	73.72241470414495
223	59.74737912888646	-189.84809487809525	-92.37874583310673	76.6913822569404
224	64.55239057759736	-189.89328309082998	-91.79526717577266	80.84734938629362
225	67.88701843063589	-189.92189354408967	-91.65398387397319	82.53798416259252
226	71.36104767744817	-189.9677181637546	-91.28141262819533	85.12960218645271
227	74.69444934982197	-189.9722523263946	-90.87483176986585	87.85562384691244
228	77.61221463002836	-189.97162742088875	-90.51496401052924	90.38275281967043
229	79.38367359536839	-189.99745022793115	-90.49033316859222	91.23642479422278
230	82.09582548670295	-189.99698962682854	-90.20334305563668	93.05041218233563
231	84.31100159777402	-190.01556940387638	-89.91809443730813	95.15768708345749
232	85.11072341778262	-190.0287378487428	-89.84101689382086	95.94319904587599
233	86.67200637406914	-190.03377172096293	-89.796188881776	96.66334719649873
234	88.19531470114406	-190.05375221509593	-89.66113439470482	97.73273574147854
235	89.14100803441032	-190.06067700096548	-89.56305284452193	98.55912737561924
236	90.39322612486694	-190.0656703736858	-89.39664010782103	99.70787861076379
237	91.30523390639763	-190.08555914500567	-89.37996667139689	100.00309207940875
238	92.96066813130861	-190.08570949997954	-89.19552661753536	101.29154648894675
239	94.66414775288403	-190.09559942549913	-88.97087796595898	102.85920609395328
240	95.90291726648925	-190.0959294813374	-88.80822583440099	103.95393640420701
241	97.1539248207083	-190.10336098757244	-88.73889262041929	104.51283134376567
242	98.41692345782906	-190.1032074753217	-88.61245047168077	105.5724467763481
243	99.92362048610079	-190.10769079512087	-88.40990454155818	106.96989410440224
244	101.23412415743972	-190.10874670869595	-88.2303670986303	108.19650807441565
245	102.5832532926727	-190.11283296685866	-88.09570378063415	109.17588646386443
246	104.09328269871907	-190.11081918803026	-87.88962144452111	110.51071724015242
247	105.21087405561612	-190.12624170856867	-87.73576866238591	111.78371035611174
248	106.61512017242653	-190.12305164202468	-87.55123916386	112.93701100176031
249	107.65792477825815	-190.12998971978595	-87.65236493715221	113.49938451894684
250	109.26792414097304	-190.147834763047	-87.49417448165717	114.79395148163381
251	110.37213030829224	-190.14962927380446	-87.3805343445246	115.60432528936603
252	111.70742833746537	-190.15322458278084	-87.23937118019816	116.7940932382925
253	113.48993027648176	-190.1549562462834	-87.01054271571924	118.55709064914774
254	114.95018703880336	-190.1542298701539	-86.83101150834088	119.86571821491901
255	116.62442076310279	-190.1673674953658	-86.6115904340849	121.37366218779935
256	117.67975764967436	-190.17107251776926	-86.47455933765333	122.30041004674368
257	118.73306710530132	-190.17430297312353	-86.36221012614257	123.22740882972703
258	119.4139358544503	-190.18293754455158	-86.28288588779023	123.9142048762473
259	120.31795084985437	-190.22160141752914	-86.15915942064517	124.85800212498827
260	121.29744250633162	-190.22108598337786	-86.03065121833842	125.74859226423597
261	121.89647655356386	-190.22414538526237	-85.98913381411734	126.28053051004419
262	122.53060506973743	-190.22901790331514	-85.9402812578651	126.67224814325715
263	124.07870554022544	-190.23514434761566	-85.73060967423758	128.20147180335493
264	125.24155176569046	-190.24442845968682	-85.58456830005751	129.29168912226535
265	127.0153547727194	-190.24455592824086	-85.36342857337478	130.88026792975185
266	129.37558247578582	-190.2560862785523	-85.03849097489112	133.19729777428174
267	131.67242833598232	-190.2584757268653	-84.72719034290878	135.36142915456597
268	133.4984816568179	-190.26023314479917	-84.48288117300324	137.0142290657736
269	135.61865620465102	-190.26305343410277	-84.18830898617152	139.10104389736776
270	138.00588528873942	-190.28501026858603	-83.86036171865125	141.43546565061718
271	139.87391259930862	-190.288563479003	-83.60531242046243	143.15418903365236
272	141.58980649933915	-190.2924447184211	-83.36665841566528	144.815991208284
273	143.28380291165277	-190.2976622292899	-83.1323836599662	146.48083358882604
274	144.6572879307395	-190.29426559195906	-82.94208914418364	147.83518397263828
275	146.20220116903087	-190.2988927067929	-82.72534992685495	149.29401058126973
276	147.2889180737457	-190.30753459907413	-82.57344848272851	150.3708605457413
277	148.4944576491628	-190.3069613663531	-82.40808403497924	151.48714266542126
278	149.5531848148319	-190.30692273587832	-82.2613501655455	152.5584605417462
279	150.5078792015559	-190.30674532836673	-82.12631440414984	153.4871016855915
280	151.34964668586818	-190.31018735924795	-82.01090384210303	154.29591437357632
281	152.55766568024828	-190.35355474187696	-81.91294295296845	155.40498938622696
282	154.23184085490433	-190.35180807876074	-81.74093396442252	156.79147808197055
283	156.53221119241135	-190.3586956402508	-81.43025350631349	159.03332874842218
284	159.3083166511899	-190.35877941352328	-81.09054297208695	161.41376730185934
285	163.1090975493996	-190.35935817467148	-80.56166923123328	165.1707125254717
286	166.01987607604624	-190.35873343681658	-80.14974714545062	168.06494070161725
287	168.6647128784844	-190.3606684519266	-79.78682371497946	170.6390391800384
288	170.99455987168093	-190.35977395260235	-79.45922341948032	172.85338368897567
289	173.00801759890447	-190.3599713086403	-79.1762796070461	174.87801088399746
290	174.8505458678187	-190.35956616723763	-78.91607864629339	176.67712550609335
291	176.13843147560203	-190.35979155506593	-78.7338430554989	177.94046608288855
292	177.69909526142015	-190.36249236579604	-78.51528354401276	179.46480337675405
293	179.028759610062	-190.3630918246729	-78.32736038356394	180.78302524166298
294	180.1417365716122	-190.36188341927738	-78.17082065222273	181.87185290958038
295	181.10333000932448	-190.361484961379	-78.03517682586993	182.79796223040498
296	182.12809626346188	-190.36358358112392	-77.88916293993381	183.90901490788085
297	183.24516228155133	-190.37047947128175	-77.76594141589679	184.77608783935463
298	184.65943280326178	-190.37103794444386	-77.56956740441227	186.1432412882593
299	185.2870680030989	-190.37051695331286	-77.48203284752124	186.73436993382242
300	186.10689319864176	-190.37071120472206	-77.36701262409062	187.56177658002642
301	186.79674110768894	-190.37523835882973	-77.26859839077838	188.38066515323013
302	187.46095986097882	-190.37487066187475	-77.18377460884996	188.93168006171373
303	187.94994442625736	-190.37412567753032	-77.11679162483009	189.3603864357162
304	188.34418782233104	-190.37743403522904	-77.06212009834434	189.8954998051373
305	188.82550602266937	-190.3775520445545	-76.9954952477754	190.37212876747859
306	189.2326157579678	-190.37745969547564	-76.93844184724246	190.7182390040974
307	189.77760897297256	-190.37876474383762	-76.86143790277204	191.2438754693686
308	190.0984175736909	-190.37882850927178	-76.81652658120674	191.58361124093128
309	190.54123506573285	-190.37903754537496	-76.75378798616636	192.00042235863955
310	190.8344213248398	-190.37942949488686	-76.71234964360508	192.3217902596124
311	191.1684548315293	-190.3791224874584	-76.66542231908282	192.63885929837545
312	191.32320091125612	-190.38726804426784	-76.6576543883842	192.71095706220336
313	191.9070808929799	-190.38728975953484	-76.59638265339208	193.20930178212868
314	193.07666641954336	-190.38809402328312	-76.43812512231305	194.32813620154417
315	194.03064278965866	-190.38961396501648	-76.30454960521185	195.29619704231254
316	194.6809365441567	-190.39763518761745	-76.21316358193559	196.06275712703768
317	195.34531864864317	-190.40101166459425	-76.1292976598072	196.6477692728992
318	195.87476752428267	-190.46246994477113	-76.05640297331576	197.18580389005723
319	196.28014931498342	-190.48089884281111	-76.01087625461236	197.59529301359908
320	196.2259252158391	-190.4857733472005	-76.02735498492159	197.56381589712154
321	196.64854059850566	-190.50356877741837	-75.97891039434865	197.96190156681445
322	196.50594453389192	-190.52516721841775	-76.0071332378401	197.90032391626576
323	197.19015445732305	-190.56322011968052	-75.92608136372934	198.72755912275812
324	197.10667170515757	-190.57559480523238	-75.95930108843788	198.65165837494087
325	197.47964870766592	-190.5827389587371	-75.93938843775587	199.00176150642858
326	197.8082172633895	-190.6285905573965	-75.91247716247803	199.24622479050106
327	200.36058986526834	-190.63981771534685	-75.57105758028223	201.767350475982
328	201.89350789965127	-190.73494470614935	-75.36802616677335	203.4291809773848
329	202.25139781212047	-190.74945684814512	-75.34591594252153	203.83969463180628
330	203.23281690903994	-190.7737607260345	-75.23415942584846	204.66200448714753
331	207.94900359226477	-190.81945882775503	-74.5765256771745	209.32673374626998
332	212.2169860876126	-190.87252525677138	-73.99008801558269	213.64177240608532
333	214.13504834709525	-190.92146413945002	-73.74431354668738	215.60150122287587
334	217.20615343900346	-190.9684156187775	-73.33130883021595	218.767359231061
335	218.18784884354037	-190.98724128896225	-73.23470751045775	219.67551779643483
336	220.73160700896887	-190.99601611033302	-72.89890524579461	222.2678894726429
337	221.80662751301722	-191.01625281519992	-72.77077874230746	223.48322494301846
338	222.79259607301654	-191.03562779684108	-72.66196651586891	224.45424970537155
339	226.81176424218907	-191.1742032188902	-72.1255385448861	228.71644054411738
340	232.54649692836512	-191.29197198478784	-71.36879178764869	234.37306371500674
341	236.112604035734	-191.31777786008297	-70.9239765470347	237.89636553002245
342	240.1407862699165	-191.3268738280279	-70.40759370879968	241.79623296587937
343	240.47738205080796	-191.3536198032487	-70.40636196626659	242.15653730022728
344	242.45195211972649	-191.3594586905464	-70.1635506610509	244.09366164825096
345	243.59492358786542	-191.35943814208153	-70.0541380466915	245.14296643380743
346	249.84440654059898	-191.3638428930587	-69.19743295632912	251.27951250150224
347	253.84592472924126	-191.36500492465882	-68.64471754493604	255.27601293190486
348	257.77872859461365	-191.37486376234276	-68.11741696180168	259.063300444941
349	260.340406886745	-191.434174358493	-67.77061559039825	261.6346944864196
350	264.09282674832355	-191.4387262629781	-67.26598627151758	265.263132991244
351	267.5161680674958	-191.485293064597	-66.79350134376088	268.77909767370437
352	269.28314812851005	-191.48312454256785	-66.56866225732318	270.3698306319712
353	270.50109465843246	-191.49419740530726	-66.41131794084055	271.5524034032045
354	273.67218098325264	-191.49940865939988	-65.97725100468472	274.5753950546802
355	274.84131039529643	-191.49986539945186	-65.81974433686125	275.7190350933246
356	275.8002071238858	-191.50311971945058	-65.68862776139427	276.68147933319983
357	276.4435962083974	-191.50355586189224	-65.606170837535	277.24752325577094
358	276.9992212710515	-191.51298560007058	-65.53207455932139	277.91944869754644
359	277.6587491520104	-191.52124828398794	-65.44771220030735	278.52799114677316
360	278.3657624712429	-191.52891197269517	-65.35420523586987	279.17673032437636
361	279.479738917995	-191.53676598026536	-65.20493192384247	280.29682657828516
362	279.59592498068474	-191.54225444291805	-65.20334250074643	280.4318933067829
363	280.09381686351867	-191.5782811345345	-65.13869268014288	280.9983809756958
364	280.3695334240009	-191.58249433583077	-65.1135329019342	281.1556058010905
365	280.328494400902	-191.59982834211874	-65.12863655978904	281.20343519070707
366	280.70746698578404	-191.60608405753004	-65.08479082825697	281.5701778750278
367	280.71738121614555	-191.61035255058326	-65.09553912847704	281.55265790043796
368	282.4510792020498	-191.61156641214066	-64.8616404721321	283.209795382421
369	285.10411560227664	-191.6140071953649	-64.48749625230309	285.84154033819743
370	286.21888831526445	-191.614392670694	-64.334528323346	286.9295509742776
371	286.40577015730514	-191.62185757748276	-64.31253078265664	287.160458588189
372	287.188739090095	-191.62221469990484	-64.2050370873267	287.9055639151689
373	285.91657353331954	-191.63348050422846	-64.39096696844454	286.7116796387041
374	286.76782615367773	-191.6333203398458	-64.27840123232124	287.6118386781983
375	289.1853922534854	-191.63453921221478	-63.93893940964016	289.8798520247173
376	288.4135578281517	-191.63571156486853	-64.05463798231125	289.1153623065954
377	288.99161223480536	-191.63767872299738	-63.9854237940429	289.66874722644627
378	289.160724477399	-191.6474213187613	-63.96613143185164	289.89716323263764
379	292.6444387616108	-191.64516771784196	-63.47420935768464	293.28083196447915
380	293.4580256799331	-191.64583663191578	-63.359834017117734	294.05937615475534
381	293.92549256508687	-191.6486364765171	-63.29473399834939	294.59610749165614
