count-ll	count-ll-pred-err	p2p-ll	total-ll	link-lambda-avg	link-lambda-stddev	link-lambda-min	link-lambda-max	plan-lambda-avg	plan-lambda-stddev	plan-lambda-min	plan-lambda-max	replan-count
-7647.381286059071	834.9734834772871	--	-7647.381286059071	7.172574572949004E-4	0.019158307120521842	-0.6197924679542491	0.5923608443228496	0.08867946977269285	0.2493939129574144	-1.3013137080322883	1.3568803136778134	6386
-7604.567927998262	828.0394635103994	--	-7604.567927998262	6.979423531078563E-4	0.01953341022125383	-0.6647371760214373	0.5474932005551145	0.0860726510782579	0.25601847013278606	-1.418842578777299	1.4239953430748193	6372
-7675.323328456873	771.619128069429	--	-7675.323328456873	6.311174385859366E-4	0.019696001776312432	-0.7041391125844091	0.5745123860558613	0.07762426284133511	0.25857806794214194	-1.406083562805667	1.1454212074746877	6390
-7653.13521526394	767.9899245258514	--	-7653.13521526394	5.746859558899668E-4	0.01985723989976651	-0.7201453846217026	0.5779525203324639	0.07022987644531742	0.26243275919641834	-1.4684787092507303	1.1188226487065018	6331
-7632.585858095942	737.4184471183318	--	-7632.585858095942	5.241959473487646E-4	0.02016668913684575	-0.7245448123656615	0.5862365471919485	0.06412151352583485	0.26971824562682684	-1.538651542309025	1.394427263511703	6383
-7668.976100896145	689.2066094650421	--	-7668.976100896145	4.539557527684512E-4	0.020072111546373936	-0.6838771303785924	0.5697898571377195	0.05536934765518861	0.27446742128043883	-1.579912529659922	1.3341857200595004	6415
-7645.099658234836	762.7413955274213	--	-7645.099658234836	3.9278596873235983E-4	0.02005137697032921	-0.6716212163883659	0.5598889672795763	0.048250603046508106	0.27265367001796137	-1.5065806636279255	1.2939763680277427	6407
-7692.996742705018	740.7531978934078	--	-7692.996742705018	3.5855983794539525E-4	0.019907429893969313	-0.6972754062522547	0.5586234998911636	0.04397662928772799	0.27264493290940695	-1.4619447359345314	1.269039152065302	6388
-7655.586673405439	716.9031882285923	--	-7655.586673405439	3.2034077600281676E-4	0.01989180587039096	-0.6734888053363107	0.550803179130635	0.03912289150574466	0.27574523236905046	-1.5550583471985333	1.2369387788785347	6318
-7644.0490653778015	706.3408597110658	--	-7644.0490653778015	2.787990386933514E-4	0.019973133817902843	-0.6784449798404791	0.5575293508573682	0.03404683791031873	0.27681671645256606	-1.580249153037046	1.2035453683362314	6374
-7626.195580500656	673.6897498644094	--	-7626.195580500656	2.489907244781022E-4	0.01963226990669245	-0.6206782051696992	0.5589795254661325	0.030498871735395148	0.27325729230340634	-1.5200220974653869	1.1701381467020884	6383
-7682.061425055734	650.9040474661322	--	-7682.061425055734	2.2886078914391206E-4	0.0197281964488176	-0.635092008761163	0.565757618064044	0.027915021611880093	0.27615152654499764	-1.563906181135521	1.149366172269805	6303
-7596.412021880669	696.2533669216236	--	-7596.412021880669	2.1999163194265183E-4	0.019735688067049922	-0.6270284060549324	0.5512284527695144	0.027075931394159994	0.27487247771615053	-1.4900551385290657	1.1917796358019206	6343
-7643.605339420684	586.934985815182	--	-7643.605339420684	2.139486393091302E-4	0.019774378226633856	-0.5743838505089829	0.5531056829197255	0.026144125174036303	0.2744281802337135	-1.388562230350232	1.170693556408873	6339
-7654.369798387784	642.1444184861903	--	-7654.369798387784	1.6781940282282863E-4	0.019868393673451133	-0.5159508129586762	0.5499026363836794	0.02056519496539459	0.278429875198378	-1.3938896742052531	1.1666390939541456	6345
-7612.803967558622	618.0664065058552	--	-7612.803967558622	2.0767850656268564E-4	0.019613779731161515	-0.5024224832189789	0.5493277574658758	0.025341578938943638	0.273224676186951	-1.237089635365779	1.1399049235405485	6342
-7568.2649965840465	521.2853713066991	--	-7568.2649965840465	2.08036438544109E-4	0.020028655224981408	-0.5044534816203596	0.5558944167915246	0.025572777748363005	0.2811662820559829	-1.4967869982784643	1.145342539430788	6322
-7628.4412576121695	538.1365200263721	--	-7628.4412576121695	1.7025418380014993E-4	0.019933656557402757	-0.5083206370478279	0.5449350622471708	0.02084505069375843	0.2800314871036838	-1.5272246181461713	1.1304403401930607	6336
-7640.564796301184	550.2691511934067	--	-7640.564796301184	1.8088725467239788E-4	0.019985856951645727	-0.5087811161527617	0.5625528987044359	0.022110912232185424	0.27918585666281204	-1.4652793014917402	1.2641352365297258	6313
-7596.488858423792	577.8177662495463	--	-7596.488858423792	1.7819169534200255E-4	0.020145389851852054	-0.5039673103484296	0.548286040576533	0.021757145460478827	0.27984174980205934	-1.2963251244724745	1.2660600239512103	6307
-7667.999561593951	550.7524522167002	--	-7667.999561593951	1.861266628606969E-4	0.02018079885542008	-0.5085861137435924	0.5828390460664249	0.022668428855487217	0.28032140462118443	-1.2736136980578152	1.276503420822558	6370
-7679.495931207938	502.7258057442996	--	-7679.495931207938	1.7835942471259436E-4	0.019906256373004614	-0.4721790204806836	0.5576881312432687	0.02168826440654123	0.2787164093959747	-1.428199466060499	1.286572386100354	6364
-7675.093874967182	539.3229315965658	--	-7675.093874967182	2.0408387654574458E-4	0.019739644598749887	-0.4689984815672176	0.5515250790525167	0.0249242591872241	0.27662652725228837	-1.4091322295423332	1.289392546676759	6336
-7718.528203653959	519.0696128696712	--	-7718.528203653959	2.222423382749283E-4	0.019544427143442393	-0.4757114912503596	0.5399983632555863	0.027027840527335412	0.2723211120710012	-1.3177461707688427	1.2987899800194165	6317
-7722.996934597374	497.1327209203316	--	-7722.996934597374	2.104210350251579E-4	0.019440548502743574	-0.4138516950819199	0.5320080390492447	0.02556031155295698	0.2707462572685412	-1.2015153802691767	1.3001471002208351	6312
-7732.208895387128	461.05456278873515	--	-7732.208895387128	2.1705555222841603E-4	0.019343613604862725	-0.3867851164160902	0.5267748829795746	0.026285802562979518	0.2700802539398158	-1.1322732287947397	1.3023941953084852	6291
-7678.914754487671	494.21741476019673	--	-7678.914754487671	2.0876897642963313E-4	0.019301166544087228	-0.3808173966704498	0.5239044432657803	0.02535402629435374	0.2686385142015853	-1.1962346503245795	1.26898450138704	6343
-7728.705831064088	489.4230498033484	--	-7728.705831064088	2.5322194687179146E-4	0.019199963733150693	-0.37203796230472674	0.5214368706920751	0.030706810021966745	0.2662133451605469	-1.2027293454609194	1.3173438187442499	6320
-7691.022253462025	477.5363268015516	--	-7691.022253462025	2.746924992918566E-4	0.019007564904716726	-0.36612735048433187	0.5210635510646341	0.03346556345727943	0.26420702849195865	-1.0963131505008377	1.1590780379765553	6267
-7694.821896659333	485.15425219831894	--	-7694.821896659333	3.094470012795087E-4	0.018935061173690614	-0.3692802948719054	0.521797622607612	0.03761652508228378	0.26295280787075054	-0.9352664114814275	1.1907034457425454	6324
-7772.08895861146	554.1862066124899	--	-7772.08895861146	3.588880771226201E-4	0.018737692510647237	-0.36952041582657624	0.5188383380120648	0.0436146113801547	0.2611785077254278	-0.9059532240986549	1.2133234220970532	6286
-7721.538020357975	474.8660796386787	--	-7721.538020357975	4.211610294896212E-4	0.018500308157665884	-0.36236059539676885	0.5167738642072875	0.05111371562329914	0.25750792001693884	-0.8978665681452391	1.3262092598790034	6312
-7711.654130172262	458.66427636905837	--	-7711.654130172262	4.259531867913468E-4	0.018534534260446683	-0.36504196775218567	0.512419202700653	0.05161093457476153	0.2588786533777402	-0.8980775417311005	1.3372147795794667	6277
-7751.208067497774	437.25151768675636	--	-7751.208067497774	4.640265614639444E-4	0.01837541662404082	-0.3593217325198963	0.5182509372991745	0.056191983809695395	0.2576651905023933	-0.8844688971870956	1.3491513412900653	6340
-7728.085081230668	457.9046233464215	--	-7728.085081230668	4.875196283083357E-4	0.018419968449361446	-0.35433789263791116	0.5995473200427985	0.059166494524539814	0.259421486902646	-0.8857447145930305	1.6063528277266934	6312
-7730.661501566331	431.1381543454968	--	-7730.661501566331	5.335535427450399E-4	0.01840863943283949	-0.33710219929015584	0.5977560974505954	0.06460575939734886	0.25950305827192255	-0.8759612432307168	1.6393117012270368	6321
-7728.842442594403	429.6321745710212	--	-7728.842442594403	5.535907494875335E-4	0.01826300925649022	-0.33650866368620924	0.5960781163190545	0.06691597982951968	0.25856332920138175	-0.8319297787057677	1.6469441189752416	6334
-7700.6631218278935	382.1538241736639	--	-7700.6631218278935	5.860092975292321E-4	0.018239637417874974	-0.3377292955788497	0.5945049741936566	0.07098580294532858	0.2579186584067587	-0.7473856913887272	1.6523351072431363	6319
-7676.594336908561	384.8433499149141	--	-7676.594336908561	6.224957013715107E-4	0.017991268039532115	-0.34026375074507986	0.5930290271378424	0.07505378163278392	0.2540371417404141	-0.7124247426943396	1.652323161399157	6307
-7677.047175073575	384.53272286578294	--	-7677.047175073575	6.716163883754485E-4	0.018032435353689834	-0.3384296487503491	0.5997106021156066	0.08124310689194926	0.25502899718037186	-0.676758440951223	1.6625913789482762	6348
-7652.244091211945	365.4046880403771	--	-7652.244091211945	7.059209392669715E-4	0.017982792198086083	-0.32074541053705	0.5849507765724054	0.08550253620530626	0.253838897229731	-0.644497403098702	1.6447042406574115	6282
-7645.294841472326	355.0813533517164	--	-7645.294841472326	7.133933754524532E-4	0.01799594816843289	-0.31773903621664384	0.5842713377766874	0.08671580501773167	0.25435260200372173	-0.6384148328307101	1.3713379179741791	6263
-7633.798559369342	330.2993574792888	--	-7633.798559369342	7.359255141424517E-4	0.018043762233230086	-0.31768953826547564	0.5836309376278435	0.0891851558698723	0.2568493183915488	-0.675142940709742	1.3765898277389743	6327
-7641.226027019379	332.14739802471877	--	-7641.226027019379	7.770513874814321E-4	0.018341595101567517	-0.3203519928309435	0.5830270784723801	0.09421533509320401	0.2609510871552731	-0.6246121031962738	1.3959591531872357	6325
-7664.633549068391	323.0854201990646	--	-7664.633549068391	7.952047663495833E-4	0.01830955755356111	-0.30736294406695974	0.5824574487734789	0.09610617604739975	0.25963689598423356	-0.5955725216029168	1.409486310023125	6312
-7655.742954427009	353.0203569152065	--	-7655.742954427009	8.051355304766986E-4	0.018368047594027413	-0.2722056305747892	0.581919906560103	0.09769084374952197	0.2611030476841444	-0.550417455825325	1.3138130407618196	6313
-7606.108452029644	326.7822185297386	--	-7606.108452029644	8.821646204109537E-4	0.018477343219577076	-0.2539403320729372	0.581412464618253	0.10717001176003849	0.2630463836695054	-0.5431013061859833	1.3642890406911903	6327
-7574.284717287408	307.91288854804793	--	-7574.284717287408	8.946216345011547E-4	0.018577514417410516	-0.24402985605765046	0.5841701836428358	0.10866215923484014	0.2662426166626641	-0.5361312410844623	1.3431396339288848	6277
-7626.497944339312	263.90004122063374	--	-7626.497944339312	9.008542116241661E-4	0.018682279027726147	-0.2334140201603289	0.5867743726920837	0.10901591774489215	0.2688900413393775	-0.5189075210812335	1.333404498348499	6285
-7623.373354654308	285.2872703015051	--	-7623.373354654308	9.048063436167718E-4	0.018693318923115522	-0.22921005516265436	0.5686180350428172	0.10959491014226297	0.2684262604649039	-0.5201217217997588	1.3288304880183506	6308
-7624.455927970635	324.2602631121431	--	-7624.455927970635	9.508889518164044E-4	0.018795698298136043	-0.23077778069711682	0.5690802011028389	0.11520347824568286	0.269185225114456	-0.51903110417104	1.3332304817791885	6307
-7607.980279900809	316.94408536279735	--	-7607.980279900809	9.87137046483834E-4	0.01892066232460557	-0.22555289869783052	0.5674673769730109	0.11940571867680488	0.27277821140720115	-0.5279100239802426	1.4628091680915492	6298
-7592.8845248574735	328.19984649723085	--	-7592.8845248574735	0.0010198542231311559	0.019043448983739972	-0.22192406254569924	0.5511858794872356	0.12328930220923731	0.27515597048686774	-0.48354008805006743	1.400632739188666	6267
-7604.637019057233	331.1006260911436	--	-7604.637019057233	0.001039075372939948	0.01917845226724176	-0.21747684976133685	0.5394321926150889	0.12586229502373328	0.27952952515158197	-0.46942641925653744	1.4076685393698072	6305
-7544.745559439442	298.35996813200137	--	-7544.745559439442	0.001073546465128886	0.019258650877950208	-0.21635429605781217	0.5305558035859033	0.1304347474169818	0.28145157959264877	-0.48518169308914544	1.4259741564503794	6294
-7547.201785429752	281.24328701848236	--	-7547.201785429752	0.0011127644160890556	0.019472184425976577	-0.2112738439192516	0.5203856681613538	0.13456986640429977	0.28381312065546227	-0.462618900348405	1.807000554203268	6290
-7573.571954985976	282.6548568653345	--	-7573.571954985976	0.0011373821133471428	0.019674511060016043	-0.20900872964477094	0.5231563634116496	0.13793543285546656	0.28814405103849605	-0.4630490117627356	1.6930716881722712	6290
-7535.0255786482485	301.1834419016324	--	-7535.0255786482485	0.0011625122852196577	0.019934917915941146	-0.20612833819992316	0.5262993551489251	0.1407987921723853	0.29354123935121634	-0.4388216126845946	1.7054414569696843	6305
-7542.420852910533	252.19872862753616	--	-7542.420852910533	0.0012273941787751428	0.020359877123973986	-0.18823204712488834	0.5269364474713701	0.14830785503878977	0.30008345246789436	-0.41679587546258057	1.7285620452736694	6256
-7546.250614161134	255.00914154535351	--	-7546.250614161134	0.0012720788108730274	0.020564560007306207	-0.1838506009562864	0.5275391014555363	0.15437074008054236	0.30435129665761784	-0.41727380924166363	1.6343724006363545	6311
-7497.332790520306	267.4808296721639	--	-7497.332790520306	0.0013037929381245735	0.02069058615346537	-0.18403740865579313	0.5281093067281383	0.15828451554530942	0.30653363979178355	-0.4303572338447212	1.6370406187863853	6270
-7478.8983395873865	271.21215475234237	--	-7478.8983395873865	0.0013650776804924956	0.02094133015503878	-0.1839992890696442	0.511945153891526	0.1658358769813413	0.31026373097019455	-0.3939346828197466	1.6633530007786423	6298
-7475.0986103611995	248.78810028685396	--	-7475.0986103611995	0.001428509551462655	0.02130852052538565	-0.18455947807560186	0.5144202295112953	0.17386302890293576	0.3166560712126758	-0.3871994967825175	1.7429397519583003	6337
-7446.651533216491	271.24616448740824	--	-7446.651533216491	0.0014747772135984643	0.02164860074140357	-0.1849282844143597	0.5293396860525319	0.17876138315848936	0.32264918343738425	-0.4267069853082094	1.7828161477559719	6295
-7467.01856174654	274.1104300146671	--	-7467.01856174654	0.001515655682949713	0.0218534792881626	-0.17220879429097427	0.5431592634149419	0.1842471902375888	0.32612697534274376	-0.4216461854777295	1.811506671092249	6300
-7442.128987973571	286.2382304335068	--	-7442.128987973571	0.0015880925251268894	0.022271875211731774	-0.17364308042153503	0.5366891832190411	0.19220441457580337	0.33349854699476905	-0.40448492014860793	1.8506370748909182	6323
-7411.420816042511	285.09206140295777	--	-7411.420816042511	0.001688922379032795	0.022806743949949592	-0.17409588565644732	0.5177792215581447	0.20481014778433465	0.3390770143767785	-0.3977396118674054	1.9098231767065579	6242
-7408.266012508607	278.1564416948139	--	-7408.266012508607	0.0017673041506557068	0.023068782355952156	-0.17486637752485862	0.5107247759004246	0.2147161286585799	0.3460159054362375	-0.4001795471181185	1.9989749772211387	6265
-7367.947461788733	253.10210594612812	--	-7367.947461788733	0.0018370494071020126	0.023392347361840184	-0.17491748402882584	0.5196286436573012	0.22376142555613796	0.34966242335083453	-0.40568649154986147	2.00831329077102	6249
-7376.140227352867	248.3728570984335	--	-7376.140227352867	0.0019085772005029181	0.023829197763052184	-0.16964758585671744	0.5116956404208104	0.23242711188865967	0.3561339903489193	-0.4021731032555124	2.0593729498181164	6336
-7400.34096179153	234.7827068383851	--	-7400.34096179153	0.002000023482991898	0.024567549945052114	-0.16826558762296728	0.5794780158412016	0.24361892421651793	0.3662791366991581	-0.41529230371148745	2.10338541914762	6276
-7378.429356774471	244.4393621753463	--	-7378.429356774471	0.0020518392817786293	0.0250843227383163	-0.1690119993155079	0.6087123243015085	0.2497246374481977	0.3720656479671579	-0.4302272779837082	2.12605189020134	6322
-7346.668886783913	225.7014422255003	--	-7346.668886783913	0.002138215836422884	0.025829212189625767	-0.16310448501158314	0.6735088524861139	0.2603433121311563	0.37917512625772304	-0.42893859634905307	2.153283502646173	6277
-7355.391975468033	229.77131339093674	--	-7355.391975468033	0.002201766161804805	0.026363736502066363	-0.16339855414257978	0.706357445646567	0.26828772911812515	0.38431139599755665	-0.4374788125927426	2.162023221998322	6299
-7378.932537656456	182.86051813782925	--	-7378.932537656456	0.002253436037604677	0.026717882481571243	-0.16416270960571908	0.7038464958071432	0.2748292647048533	0.38892177043835113	-0.4543363190992198	2.1618900888570085	6296
-7346.05882664822	190.8523160546451	--	-7346.05882664822	0.0022874790962499354	0.02707096401145999	-0.1640849756127998	0.7063756008430611	0.27920092682928066	0.393271682382525	-0.43809921646140804	2.1934179872732025	6317
-7335.018922498058	185.34918424964422	--	-7335.018922498058	0.002334322603448533	0.027218037099654997	-0.16434236061216484	0.7023302872814116	0.28445644596216324	0.3936818863546279	-0.4423791828829875	2.176498773079983	6344
-7293.085069236784	220.25353791041567	--	-7293.085069236784	0.002382403177479835	0.02746898583405707	-0.16528214771106675	0.6983508425653936	0.2893887230959139	0.39731810097944564	-0.4484848095806696	2.1764290494202068	6306
-7256.7401694829105	201.2596378472111	--	-7256.7401694829105	0.0024428284331454928	0.027849720765802322	-0.16500068381077448	0.7115329078053868	0.29829552857350183	0.40068359674548254	-0.453399530789602	2.1690275368310794	6266
-7255.655561901854	206.20349404498958	--	-7255.655561901854	0.0025112483936614188	0.02833271530066991	-0.16693897568488453	0.7193228012175008	0.30734848345353033	0.40633532846903214	-0.4585815712771802	2.1828705763066893	6322
-7265.996607525085	211.54173392409666	--	-7265.996607525085	0.0025689481131256167	0.02854183563256228	-0.17025666203714943	0.7310781789676467	0.3147281596618956	0.40904714647528123	-0.4614397621480777	2.199221752209203	6331
-7304.616791622029	197.36350379123232	--	-7304.616791622029	0.0026295741457588438	0.02890097318433039	-0.17102397498120053	0.7336449654125389	0.32148589820556206	0.4123985479375671	-0.453923995509903	2.2035593308077384	6290
-7269.296298369743	204.64949717260282	--	-7269.296298369743	0.00265905366661165	0.029065092015626945	-0.17170762682604893	0.7254132754388108	0.32473688172081483	0.41686019460676765	-0.4775903162897004	2.230031049807543	6329
-7256.905927493634	209.85279276803837	--	-7256.905927493634	0.0027395712977067435	0.0294451505361609	-0.1721558986971063	0.726945764581617	0.33326564020944704	0.4181997761473809	-0.4955687610738991	2.244100782087717	6300
-7238.659955235322	193.61404976826282	--	-7238.659955235322	0.0027980466769099146	0.02980959169447414	-0.17327720875570127	0.7345892216397902	0.34095249565114266	0.4207908518452487	-0.517100018143749	2.2474867800984613	6300
-7250.700311991789	167.47414884662115	--	-7250.700311991789	0.002853220426035801	0.030011992427645986	-0.16997895643972216	0.7339030840225127	0.3476884217878782	0.4233739003901999	-0.5284959159568445	2.2684790050180808	6366
-7209.077125240653	185.53726818518996	--	-7209.077125240653	0.002901535650215913	0.03036092046485105	-0.17147613301969095	0.7305847476853845	0.35391546164257565	0.42655595173232663	-0.5359198037850088	2.301963726268831	6290
-7168.327650984091	181.47117047147668	--	-7168.327650984091	0.002996656582609661	0.031045753858948012	-0.1683663521732311	0.7301589504150916	0.3658557986170562	0.43637273402089843	-0.5391045578221244	2.3186306854503975	6323
-7160.23920819572	167.01273818401665	--	-7160.23920819572	0.0030780658053289143	0.03138468081242672	-0.1694889045257172	0.7349711862127496	0.3771141502917351	0.4420152916705294	-0.536066298985945	2.318654107467105	6322
-7155.177789257431	188.12022821614838	--	-7155.177789257431	0.0031450443455889234	0.03183433559083708	-0.17217884304744063	0.7461629007880716	0.3844345763172344	0.44856293054948404	-0.495288641740343	2.332106180506211	6332
-7119.365630855335	180.7600815960137	--	-7119.365630855335	0.003215363371413688	0.03226501937985478	-0.1754641830259782	0.7441460363353077	0.39317886705356253	0.4548154264055153	-0.4980415126034777	2.3648280866518454	6314
-7146.2404249878045	163.42704542692908	--	-7146.2404249878045	0.003299802530593945	0.03265614805569864	-0.17856251043073043	0.7457037895351922	0.40353267289540273	0.4585552789865385	-0.496569394794781	2.3892884182789484	6261
-7131.688929622445	188.4208315549432	--	-7131.688929622445	0.0033198537824322863	0.03300998244299555	-0.17809193813948196	0.7505447992012237	0.4065782690139602	0.4635540924264261	-0.49722667217101313	2.38030950014444	6301
-7126.982556378744	174.23870665244544	--	-7126.982556378744	0.003390765643209864	0.03328614142418971	-0.1787358761348991	0.7511537639926075	0.4147454994476212	0.46294062457598867	-0.4943249089392683	2.397188307525099	6319
-7141.674413406225	171.3388258245636	--	-7141.674413406225	0.003454329468399977	0.03369589115553615	-0.1796020448902571	0.7572855411661319	0.423076294333862	0.46863765612148184	-0.5460184787588964	2.473842222226063	6349
-7129.861697279937	188.71823252058056	--	-7129.861697279937	0.0034847982230750436	0.03383402420287188	-0.17955013463037037	0.7521268259725988	0.4258362066061718	0.46877998199424026	-0.5446393434483919	2.504869798935157	6307
-7135.8738626632185	160.6131601111246	--	-7135.8738626632185	0.00351454825298513	0.03395292297873655	-0.18092644315209278	0.7514542503588669	0.4310659405035286	0.47224475162550095	-0.5365957776255265	2.524797508336503	6323
-7145.527732780522	159.0350975113829	--	-7145.527732780522	0.0035436486596928823	0.03405481946278066	-0.18185669348561656	0.7472938560709746	0.4346902584711466	0.47399729227210263	-0.5194687184101529	2.546095777641586	6358
-7110.640979629227	162.6373357221637	--	-7110.640979629227	0.0035723661029736713	0.0342388675438395	-0.18378590281236007	0.744308047332162	0.4375296944447292	0.475386969787533	-0.5151347457046781	2.5542715734326804	6324
-7118.066634936603	169.1270802664576	--	-7118.066634936603	0.003594063750744273	0.0344167748924331	-0.19626217408928298	0.7414172148281359	0.4404506726893602	0.4778828170071599	-0.52074465254782	2.5667110618074456	6301
-7108.145665864188	145.26313511436115	--	-7108.145665864188	0.0036315510917308952	0.03473942526306188	-0.20647805258841037	0.7415940352244574	0.4446916224567913	0.482947025035395	-0.5164094980709706	2.58451610447858	6284
-7096.412415547439	163.72534795507525	--	-7096.412415547439	0.0036723668785081974	0.034890469709034325	-0.20017499744914316	0.7393802260701785	0.4496896076111647	0.48156537182783676	-0.5183331642215492	2.564509052123586	6302
-7106.685959804831	160.62922568116852	--	-7106.685959804831	0.0036950078001857737	0.03499897285389322	-0.1984377315851126	0.7415967890812359	0.4525782308404831	0.48326121793921917	-0.5231764764084589	2.5524481355425497	6331
-7099.290786424056	152.91984131721748	--	-7099.290786424056	0.0036994325388661196	0.035096497078819094	-0.19983885720495073	0.7440938414647034	0.4516792974382682	0.48253477184684374	-0.5237219800965567	2.556480436631923	6346
-7137.597528963694	174.91407486571512	--	-7137.597528963694	0.0037161368565040787	0.03541550152866761	-0.19878552506649394	0.7438233030586167	0.45437853925496646	0.4893541638273417	-0.5471248151794202	2.550725697581835	6315
-7122.464963271599	159.3113195991544	--	-7122.464963271599	0.00372721394196371	0.03560231922930928	-0.1990037484501088	0.7604564928276542	0.4539247783821348	0.48999646121922047	-0.541701885689175	2.5421800694263395	6297
-7144.45556210566	155.8085073350139	--	-7144.45556210566	0.0037817406048321414	0.0357992998091808	-0.1999951757271179	0.7854600797775538	0.4594240700338636	0.49267725465204726	-0.5383698977385032	2.541533219469611	6274
-7125.750896981694	142.51790881644274	--	-7125.750896981694	0.0037999603281669925	0.036095985694130035	-0.20141015486508335	0.7796958286698003	0.4632423297695091	0.49276537498417533	-0.5520812649639562	2.5200508040068943	6292
-7108.5343675943295	145.31495132837074	--	-7108.5343675943295	0.003835369925293249	0.03635110447972136	-0.20425754585377784	0.7781455206657899	0.46718677149874793	0.4961845571117464	-0.5644496598124078	2.593299280656692	6358
-7106.062046537576	139.12288255253372	--	-7106.062046537576	0.003846389809621509	0.03634814686049786	-0.2080497411257632	0.766194091414678	0.46820282619268844	0.49838631086024754	-0.5725762358743792	2.608463143670046	6326
-7089.621783638164	147.335031310336	--	-7089.621783638164	0.00385029565765588	0.03638659770638404	-0.2079184032323896	0.7575354070461388	0.4701654059254749	0.501913840838091	-0.5868559339124693	2.6338375559377782	6336
-7116.994527321807	138.24933376428146	--	-7116.994527321807	0.0038913268008054897	0.03654371454337849	-0.20791479895829748	0.7604684975350788	0.4750866076658334	0.5037219764683771	-0.5806623594310533	2.651462256498268	6302
-7108.029840147695	143.19132827151074	--	-7108.029840147695	0.0038872513739868705	0.03657568982220862	-0.2066693572942843	0.7634136246593481	0.47305140277541446	0.5006902461880776	-0.5926693302122754	2.661076657917607	6322
-7128.106556918935	123.74035039915489	--	-7128.106556918935	0.0038750823293673283	0.0366074235643433	-0.21859087727798643	0.7816725249246542	0.472861555451106	0.5008971516473685	-0.6315481424491373	2.515946939921635	6355
-7108.59483356451	154.43865864406055	--	-7108.59483356451	0.003857615259926364	0.03650623665291034	-0.23047356762866886	0.7764733281880043	0.47041270578041583	0.5021220203634946	-0.6507204303348675	2.517811021965581	6317
-7100.056808083089	132.21455516153932	--	-7100.056808083089	0.0038788943587790216	0.0365841080404383	-0.22402749488130505	0.7869089109421961	0.47296247255124774	0.4999289350210397	-0.628281466636237	2.5726390769609973	6325
-7107.53031130009	147.87624334258157	--	-7107.53031130009	0.003895211309644721	0.036539466227171906	-0.22388680752766385	0.7753289800496136	0.47406862839693303	0.49762974949842104	-0.6422309296854325	2.5841309720146386	6311
-7127.948273555713	161.77535571462445	--	-7127.948273555713	0.0038896020970706348	0.03641551704093403	-0.22174672130179549	0.7813433265106298	0.47253678810051747	0.49432334681717693	-0.6461980048192756	2.582987040067424	6340
-7097.623387400662	155.825114342674	--	-7097.623387400662	0.0039010697616309376	0.03663397474117603	-0.22147672483838954	0.7703461037807723	0.47287769314598793	0.4942346885278573	-0.6582759688560701	2.6172526841831423	6337
-7105.441443326709	132.4770392763163	--	-7105.441443326709	0.003913325784671803	0.036596215507478984	-0.21797234876868324	0.7717690894712615	0.47578631165676505	0.49362243393655947	-0.6682410322335056	2.4578263959002338	6303
-7116.935019696266	163.58732099670846	--	-7116.935019696266	0.003913337312131451	0.036538464236143924	-0.2176682280779135	0.7709077119943716	0.47499602962727266	0.49517007649595024	-0.6774625941446759	2.4587809743627407	6247
