link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	1.0	0.0	25.0	1.0	1.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	22.0	0.0	25.0	22.0	22.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	81.0	60.0	25.0	21.0	21.0	0.35	0.35
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	86.0	68.0	25.0	18.0	18.0	0.2647058823529412	0.2647058823529412
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	6.0	12.0	25.0	-6.0	6.0	-0.5	0.5
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	12.0	48.0	25.0	-36.0	36.0	-0.75	0.75
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	13.0	24.0	25.0	-11.0	11.0	-0.4583333333333333	0.4583333333333333
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	25.0	88.0	25.0	-63.0	63.0	-0.7159090909090909	0.7159090909090909
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	31.0	28.0	25.0	3.0	3.0	0.10714285714285714	0.10714285714285714
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	22.0	28.0	25.0	-6.0	6.0	-0.21428571428571427	0.21428571428571427
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	15.0	52.0	25.0	-37.0	37.0	-0.7115384615384616	0.7115384615384616
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	25.0	60.0	25.0	-35.0	35.0	-0.5833333333333334	0.5833333333333334
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	21.0	96.0	25.0	-75.0	75.0	-0.78125	0.78125
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	10.0	68.0	25.0	-58.0	58.0	-0.8529411764705882	0.8529411764705882
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	5.0	16.0	25.0	-11.0	11.0	-0.6875	0.6875
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	2.0	44.0	25.0	-42.0	42.0	-0.9545454545454546	0.9545454545454546
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@55033eec[id=297870_5_r][from_id=294388][to_id=295248][length=70.5158288944257][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	20.0	0.0	25.0	20.0	20.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	32.0	76.0	25.0	-44.0	44.0	-0.5789473684210527	0.5789473684210527
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	71.0	128.0	25.0	-57.0	57.0	-0.4453125	0.4453125
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	73.0	124.0	25.0	-51.0	51.0	-0.4112903225806452	0.4112903225806452
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	27.0	96.0	25.0	-69.0	69.0	-0.71875	0.71875
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	49.0	40.0	25.0	9.0	9.0	0.225	0.225
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	69.0	96.0	25.0	-27.0	27.0	-0.28125	0.28125
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	73.0	108.0	25.0	-35.0	35.0	-0.32407407407407407	0.32407407407407407
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	87.0	124.0	25.0	-37.0	37.0	-0.29838709677419356	0.29838709677419356
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	52.0	96.0	25.0	-44.0	44.0	-0.4583333333333333	0.4583333333333333
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	39.0	124.0	25.0	-85.0	85.0	-0.6854838709677419	0.6854838709677419
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	87.0	148.0	25.0	-61.0	61.0	-0.41216216216216217	0.41216216216216217
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	54.0	128.0	25.0	-74.0	74.0	-0.578125	0.578125
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	18.0	92.0	25.0	-74.0	74.0	-0.8043478260869565	0.8043478260869565
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	7.0	112.0	25.0	-105.0	105.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	1.0	72.0	25.0	-71.0	71.0	-0.9861111111111112	0.9861111111111112
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	4.0	48.0	25.0	-44.0	44.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@2af112dd[id=297907_0][from_id=295204][to_id=295594][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	271.0	140.0	25.0	131.0	131.0	0.9357142857142857	0.9357142857142857
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	328.0	288.0	25.0	40.0	40.0	0.1388888888888889	0.1388888888888889
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	287.0	252.0	25.0	35.0	35.0	0.1388888888888889	0.1388888888888889
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	245.0	256.0	25.0	-11.0	11.0	-0.04296875	0.04296875
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	128.0	212.0	25.0	-84.0	84.0	-0.39622641509433965	0.39622641509433965
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	166.0	288.0	25.0	-122.0	122.0	-0.4236111111111111	0.4236111111111111
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	238.0	264.0	25.0	-26.0	26.0	-0.09848484848484848	0.09848484848484848
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	261.0	320.0	25.0	-59.0	59.0	-0.184375	0.184375
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	202.0	180.0	25.0	22.0	22.0	0.12222222222222222	0.12222222222222222
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	189.0	208.0	25.0	-19.0	19.0	-0.09134615384615384	0.09134615384615384
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	369.0	396.0	25.0	-27.0	27.0	-0.06818181818181818	0.06818181818181818
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	490.0	428.0	25.0	62.0	62.0	0.14485981308411214	0.14485981308411214
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	372.0	420.0	25.0	-48.0	48.0	-0.11428571428571428	0.11428571428571428
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	241.0	340.0	25.0	-99.0	99.0	-0.2911764705882353	0.2911764705882353
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	21.0	196.0	25.0	-175.0	175.0	-0.8928571428571429	0.8928571428571429
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	63.0	104.0	25.0	-41.0	41.0	-0.3942307692307692	0.3942307692307692
org.matsim.core.network.LinkImpl@31885fb4[id=297907_0_r][from_id=295594][to_id=295204][length=120.5249314127433][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	70.0	128.0	25.0	-58.0	58.0	-0.453125	0.453125
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	22.0	152.0	25.0	-130.0	130.0	-0.8552631578947368	0.8552631578947368
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	80.0	388.0	25.0	-308.0	308.0	-0.7938144329896907	0.7938144329896907
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	56.0	272.0	25.0	-216.0	216.0	-0.7941176470588235	0.7941176470588235
org.matsim.core.network.LinkImpl@288faa6e[id=297910_0][from_id=295572][to_id=295730][length=60.18312099962053][freespeed=8.88888888888889][capacity=1420.0][permlanes=2.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	212.0	25.0	-212.0	212.0	-1.0	1.0
