Link Id	Count Station Id	Hour	MATSIM volumes	Count volumes	Relative Error	Normalized Relative Error	GEH
297971_0_r	revers_1026	6	0	0	0	0	�
297971_0_r	revers_1026	7	148	0	1000	1	17.205
297971_0_r	revers_1026	8	292	448	-0.348	0.348	8.11
297971_0_r	revers_1026	9	389.6	772	-0.495	0.495	15.867
297971_0_r	revers_1026	10	393	616	-0.362	0.362	9.928
297971_0_r	revers_1026	11	101	452	-0.777	0.777	21.109
297971_0_r	revers_1026	12	195	372	-0.476	0.476	10.512
297971_0_r	revers_1026	13	287	436	-0.342	0.342	7.837
297971_0_r	revers_1026	14	323	500	-0.354	0.354	8.725
297971_0_r	revers_1026	15	389	508	-0.234	0.234	5.619
297971_0_r	revers_1026	16	263	452	-0.418	0.418	9.996
297971_0_r	revers_1026	17	202	452	-0.553	0.553	13.825
297971_0_r	revers_1026	18	418	664	-0.37	0.37	10.576
297971_0_r	revers_1026	19	472.4	676	-0.301	0.301	8.497
297971_0_r	revers_1026	20	334.6	480	-0.303	0.303	7.205
297971_0_r	revers_1026	21	296	452	-0.345	0.345	8.067
297971_0_r	revers_1026	22	307	264	0.163	0.14	2.545
297971_0_r	revers_1026	23	271	156	0.737	0.424	7.87
297971_0_r	revers_1026	24	21	88	-0.761	0.761	9.076
298012_1	0080	1	0	0	0	0	�
298012_1	0080	2	0	0	0	0	�
298012_1	0080	3	0	0	0	0	�
298012_1	0080	4	0	0	0	0	�
298012_1	0080	5	0	0	0	0	�
298012_1	0080	6	0	0	0	0	�
298012_1	0080	7	2	0	1000	1	2
298012_1	0080	8	9	60	-0.85	0.85	8.683
298012_1	0080	9	36	108	-0.667	0.667	8.485
298012_1	0080	10	34	108	-0.685	0.685	8.782
298012_1	0080	11	1	100	-0.99	0.99	13.931
298012_1	0080	12	5	104	-0.952	0.952	13.41
298012_1	0080	13	56	104	-0.462	0.462	5.367
298012_1	0080	14	36	120	-0.7	0.7	9.511
298012_1	0080	15	16	152	-0.895	0.895	14.839
298012_1	0080	16	4	176	-0.977	0.977	18.13
298012_1	0080	17	9	108	-0.917	0.917	12.944
298012_1	0080	18	13	212	-0.939	0.939	18.762
298012_1	0080	19	19	200	-0.905	0.905	17.297
298012_1	0080	20	25	112	-0.777	0.777	10.512
298012_1	0080	21	16	116	-0.862	0.862	12.309
298012_1	0080	22	1	64	-0.984	0.984	11.051
298012_1	0080	23	1	28	-0.964	0.964	7.091
298012_1	0080	24	0	36	-1	1	8.485
298012_1_r	revers_0080	1	0	0	0	0	�
298012_1_r	revers_0080	2	0	0	0	0	�
298012_1_r	revers_0080	3	0	0	0	0	�
298012_1_r	revers_0080	4	0	0	0	0	�
298012_1_r	revers_0080	5	0	0	0	0	�
298012_1_r	revers_0080	6	0	0	0	0	�
298012_1_r	revers_0080	7	0	0	0	0	�
298012_1_r	revers_0080	8	2	48	-0.958	0.958	9.2
298012_1_r	revers_0080	9	76.4	188	-0.594	0.594	9.706
298012_1_r	revers_0080	10	48	156	-0.692	0.692	10.694
298012_1_r	revers_0080	11	0	120	-1	1	15.492
298012_1_r	revers_0080	12	12	112	-0.893	0.893	12.7
298012_1_r	revers_0080	13	7	136	-0.949	0.949	15.256
298012_1_r	revers_0080	14	9	136	-0.934	0.934	14.915
298012_1_r	revers_0080	15	15	160	-0.906	0.906	15.501
298012_1_r	revers_0080	16	7	176	-0.96	0.96	17.668
298012_1_r	revers_0080	17	23	180	-0.872	0.872	15.584
298012_1_r	revers_0080	18	48	208	-0.769	0.769	14.142
298012_1_r	revers_0080	19	62	204	-0.696	0.696	12.313
298012_1_r	revers_0080	20	37	164	-0.774	0.774	12.668
298012_1_r	revers_0080	21	22	144	-0.847	0.847	13.391
298012_1_r	revers_0080	22	11	100	-0.89	0.89	11.947
298012_1_r	revers_0080	23	11	96	-0.885	0.885	11.621
298012_1_r	revers_0080	24	4	56	-0.929	0.929	9.494
298019_0	0119	1	0	0	0	0	�
298019_0	0119	2	0	0	0	0	�
298019_0	0119	3	0	0	0	0	�
298019_0	0119	4	0	0	0	0	�
298019_0	0119	5	0	0	0	0	�
298019_0	0119	6	0	0	0	0	�
298019_0	0119	7	0	0	0	0	�
298019_0	0119	8	3	96	-0.969	0.969	13.218
298019_0	0119	9	158.6	252	-0.371	0.371	6.519
298019_0	0119	10	70.4	132	-0.467	0.467	6.123
298019_0	0119	11	1	112	-0.991	0.991	14.767
298019_0	0119	12	12	84	-0.857	0.857	10.392
298019_0	0119	13	23	96	-0.76	0.76	9.464
298019_0	0119	14	30	104	-0.712	0.712	9.041
298019_0	0119	15	22	132	-0.833	0.833	12.536
298019_0	0119	16	26	104	-0.75	0.75	9.675
298019_0	0119	17	26	104	-0.75	0.75	9.675
298019_0	0119	18	84	156	-0.462	0.462	6.573
298019_0	0119	19	142	160	-0.113	0.113	1.465
298019_0	0119	20	58	124	-0.532	0.532	6.919
298019_0	0119	21	22	76	-0.711	0.711	7.714
298019_0	0119	22	4	88	-0.955	0.955	12.385
298019_0	0119	23	8	44	-0.818	0.818	7.06
298019_0	0119	24	2	24	-0.917	0.917	6.102
298019_0_r	revers_0119	1	0	0	0	0	�
298019_0_r	revers_0119	2	0	0	0	0	�
298019_0_r	revers_0119	3	0	0	0	0	�
298019_0_r	revers_0119	4	0	0	0	0	�
298019_0_r	revers_0119	5	0	0	0	0	�
298019_0_r	revers_0119	6	0	0	0	0	�
298019_0_r	revers_0119	7	15	0	1000	1	5.477
298019_0_r	revers_0119	8	49	40	0.225	0.184	1.349
298019_0_r	revers_0119	9	163.4	132	0.238	0.192	2.584
298019_0_r	revers_0119	10	78.6	100	-0.214	0.214	2.265
298019_0_r	revers_0119	11	10	56	-0.821	0.821	8.008
298019_0_r	revers_0119	12	24	100	-0.76	0.76	9.652
298019_0_r	revers_0119	13	19	92	-0.793	0.793	9.799
298019_0_r	revers_0119	14	23	140	-0.836	0.836	12.96
298019_0_r	revers_0119	15	35	128	-0.727	0.727	10.302
298019_0_r	revers_0119	16	19	84	-0.774	0.774	9.058
298019_0_r	revers_0119	17	27	96	-0.719	0.719	8.799
298019_0_r	revers_0119	18	110	144	-0.236	0.236	3.017
298019_0_r	revers_0119	19	132	136	-0.029	0.029	0.346
298019_0_r	revers_0119	20	62	140	-0.557	0.557	7.761
298019_0_r	revers_0119	21	6	132	-0.955	0.955	15.169
298019_0_r	revers_0119	22	1	108	-0.991	0.991	14.494
298019_0_r	revers_0119	23	1	76	-0.987	0.987	12.087
298019_0_r	revers_0119	24	0	32	-1	1	8
298026_0	1211-f	1	0	0	0	0	�
298026_0	1211-f	2	0	0	0	0	�
298026_0	1211-f	3	0	0	0	0	�
298026_0	1211-f	4	0	0	0	0	�
298026_0	1211-f	5	0	0	0	0	�
298026_0	1211-f	6	0	0	0	0	�
298026_0	1211-f	7	0	0	0	0	�
298026_0	1211-f	8	0	44	-1	1	9.381
298026_0	1211-f	9	2	120	-0.983	0.983	15.108
298026_0	1211-f	10	25	112	-0.777	0.777	10.512
298026_0	1211-f	11	0	52	-1	1	10.198
298026_0	1211-f	12	0	40	-1	1	8.944
298026_0	1211-f	13	0	16	-1	1	5.657
298026_0	1211-f	14	0	28	-1	1	7.483
298026_0	1211-f	15	3	8	-0.625	0.625	2.132
298026_0	1211-f	16	2	20	-0.9	0.9	5.427
298026_0	1211-f	17	4	24	-0.833	0.833	5.345
298026_0	1211-f	18	8	120	-0.933	0.933	14
298026_0	1211-f	19	9	200	-0.955	0.955	18.684
298026_0	1211-f	20	3	132	-0.977	0.977	15.701
298026_0	1211-f	21	5	88	-0.943	0.943	12.172
298026_0	1211-f	22	0	36	-1	1	8.485
298026_0	1211-f	23	0	4	-1	1	2.828
298026_0	1211-f	24	0	0	0	0	�
298026_0_r	revers_1211-f	1	0	0	0	0	�
298026_0_r	revers_1211-f	2	0	0	0	0	�
298026_0_r	revers_1211-f	3	0	0	0	0	�
298026_0_r	revers_1211-f	4	0	0	0	0	�
298026_0_r	revers_1211-f	5	0	0	0	0	�
298026_0_r	revers_1211-f	6	0	0	0	0	�
298026_0_r	revers_1211-f	7	0	0	0	0	�
298026_0_r	revers_1211-f	8	76	32	1.375	0.579	5.988
298026_0_r	revers_1211-f	9	116.4	48	1.425	0.588	7.544
298026_0_r	revers_1211-f	10	150	36	3.167	0.76	11.821
298026_0_r	revers_1211-f	11	0	48	-1	1	9.798
298026_0_r	revers_1211-f	12	0	52	-1	1	10.198
298026_0_r	revers_1211-f	13	0	32	-1	1	8
298026_0_r	revers_1211-f	14	0	32	-1	1	8
298026_0_r	revers_1211-f	15	17	16	0.062	0.059	0.246
298026_0_r	revers_1211-f	16	0	28	-1	1	7.483
298026_0_r	revers_1211-f	17	0	24	-1	1	6.928
298026_0_r	revers_1211-f	18	9	60	-0.85	0.85	8.683
298026_0_r	revers_1211-f	19	4	68	-0.941	0.941	10.667
298026_0_r	revers_1211-f	20	1	44	-0.977	0.977	9.065
298026_0_r	revers_1211-f	21	0	32	-1	1	8
298026_0_r	revers_1211-f	22	0	0	0	0	�
298026_0_r	revers_1211-f	23	0	0	0	0	�
298026_0_r	revers_1211-f	24	0	0	0	0	�
298032_0	0085-r	1	0	0	0	0	�
298032_0	0085-r	2	0	0	0	0	�
298032_0	0085-r	3	0	0	0	0	�
298032_0	0085-r	4	0	0	0	0	�
298032_0	0085-r	5	0	0	0	0	�
298032_0	0085-r	6	0	0	0	0	�
298032_0	0085-r	7	0	0	0	0	�
298032_0	0085-r	8	2	76	-0.974	0.974	11.849
298032_0	0085-r	9	117.6	100	0.176	0.15	1.687
298032_0	0085-r	10	29.4	116	-0.747	0.747	10.157
298032_0	0085-r	11	2	36	-0.944	0.944	7.8
298032_0	0085-r	12	31	28	0.107	0.097	0.552
298032_0	0085-r	13	9	40	-0.775	0.775	6.263
298032_0	0085-r	14	15	40	-0.625	0.625	4.767
298032_0	0085-r	15	26	24	0.083	0.077	0.4
298032_0	0085-r	16	31	28	0.107	0.097	0.552
298032_0	0085-r	17	19	20	-0.05	0.05	0.226
298032_0	0085-r	18	93	100	-0.07	0.07	0.713
298032_0	0085-r	19	130	92	0.413	0.292	3.607
298032_0	0085-r	20	53	108	-0.509	0.509	6.13
298032_0	0085-r	21	24	92	-0.739	0.739	8.929
298032_0	0085-r	22	3	56	-0.946	0.946	9.758
298032_0	0085-r	23	8	52	-0.846	0.846	8.033
298032_0	0085-r	24	9	52	-0.827	0.827	7.786
298032_0_r	revers_0085-r	1	0	0	0	0	�
298032_0_r	revers_0085-r	2	0	0	0	0	�
298032_0_r	revers_0085-r	3	0	0	0	0	�
298032_0_r	revers_0085-r	4	0	0	0	0	�
298032_0_r	revers_0085-r	5	0	0	0	0	�
298032_0_r	revers_0085-r	6	0	0	0	0	�
298032_0_r	revers_0085-r	7	7	0	1000	1	3.742
298032_0_r	revers_0085-r	8	20	60	-0.667	0.667	6.325
298032_0_r	revers_0085-r	9	158	144	0.097	0.089	1.139
298032_0_r	revers_0085-r	10	46	140	-0.671	0.671	9.747
298032_0_r	revers_0085-r	11	8	60	-0.867	0.867	8.918
298032_0_r	revers_0085-r	12	34	20	0.7	0.412	2.694
298032_0_r	revers_0085-r	13	11	40	-0.725	0.725	5.743
298032_0_r	revers_0085-r	14	30	80	-0.625	0.625	6.742
298032_0_r	revers_0085-r	15	43	116	-0.629	0.629	8.187
298032_0_r	revers_0085-r	16	33	108	-0.694	0.694	8.932
298032_0_r	revers_0085-r	17	17	24	-0.292	0.292	1.546
298032_0_r	revers_0085-r	18	158	292	-0.459	0.459	8.933
298032_0_r	revers_0085-r	19	129	96	0.344	0.256	3.111
298032_0_r	revers_0085-r	20	34	164	-0.793	0.793	13.065
298032_0_r	revers_0085-r	21	4	104	-0.962	0.962	13.608
298032_0_r	revers_0085-r	22	1	60	-0.983	0.983	10.683
298032_0_r	revers_0085-r	23	2	32	-0.938	0.938	7.276
298032_0_r	revers_0085-r	24	4	52	-0.923	0.923	9.071
298053_1	revers_1005	1	0	0	0	0	�
298053_1	revers_1005	2	0	0	0	0	�
298053_1	revers_1005	3	0	0	0	0	�
298053_1	revers_1005	4	0	0	0	0	�
298053_1	revers_1005	5	0	0	0	0	�
298053_1	revers_1005	6	0	0	0	0	�
298053_1	revers_1005	7	0	0	0	0	�
298053_1	revers_1005	8	10	44	-0.773	0.773	6.543
298053_1	revers_1005	9	38	88	-0.568	0.568	6.299
298053_1	revers_1005	10	24	52	-0.538	0.538	4.542
298053_1	revers_1005	11	0	64	-1	1	11.314
298053_1	revers_1005	12	1	16	-0.938	0.938	5.145
298053_1	revers_1005	13	4	64	-0.938	0.938	10.29
298053_1	revers_1005	14	10	64	-0.844	0.844	8.878
298053_1	revers_1005	15	14	88	-0.841	0.841	10.362
298053_1	revers_1005	16	5	76	-0.934	0.934	11.157
298053_1	revers_1005	17	7	44	-0.841	0.841	7.327
298053_1	revers_1005	18	42	128	-0.672	0.672	9.328
298053_1	revers_1005	19	48	88	-0.455	0.455	4.851
298053_1	revers_1005	20	6	52	-0.885	0.885	8.542
298053_1	revers_1005	21	1	40	-0.975	0.975	8.614
298053_1	revers_1005	22	0	20	-1	1	6.325
298053_1	revers_1005	23	0	12	-1	1	4.899
298053_1	revers_1005	24	0	12	-1	1	4.899
298053_1_r	1005	1	0	0	0	0	�
298053_1_r	1005	2	0	0	0	0	�
298053_1_r	1005	3	0	0	0	0	�
298053_1_r	1005	4	0	0	0	0	�
298053_1_r	1005	5	0	0	0	0	�
298053_1_r	1005	6	0	0	0	0	�
298053_1_r	1005	7	0	0	0	0	�
298053_1_r	1005	8	0	16	-1	1	5.657
298053_1_r	1005	9	142	88	0.614	0.38	5.036
298053_1_r	1005	10	4	96	-0.958	0.958	13.011
298053_1_r	1005	11	0	32	-1	1	8
298053_1_r	1005	12	4	16	-0.75	0.75	3.795
298053_1_r	1005	13	3	8	-0.625	0.625	2.132
298053_1_r	1005	14	8	8	0	0	0
298053_1_r	1005	15	6	24	-0.75	0.75	4.648
298053_1_r	1005	16	4	16	-0.75	0.75	3.795
298053_1_r	1005	17	8	32	-0.75	0.75	5.367
298053_1_r	1005	18	8	64	-0.875	0.875	9.333
298053_1_r	1005	19	8	116	-0.931	0.931	13.716
298053_1_r	1005	20	7	68	-0.897	0.897	9.961
298053_1_r	1005	21	2	72	-0.972	0.972	11.508
298053_1_r	1005	22	0	32	-1	1	8
298053_1_r	1005	23	0	16	-1	1	5.657
298053_1_r	1005	24	0	32	-1	1	8
298070_1	1090	1	0	0	0	0	�
298070_1	1090	2	0	0	0	0	�
298070_1	1090	3	0	0	0	0	�
298070_1	1090	4	0	0	0	0	�
298070_1	1090	5	0	0	0	0	�
298070_1	1090	6	0	0	0	0	�
298070_1	1090	7	0	0	0	0	�
298070_1	1090	8	18	92	-0.804	0.804	9.978
298070_1	1090	9	199.2	280	-0.289	0.289	5.22
298070_1	1090	10	74.8	256	-0.708	0.708	14.089
298070_1	1090	11	1	192	-0.995	0.995	19.443
298070_1	1090	12	35	164	-0.787	0.787	12.932
298070_1	1090	13	33	204	-0.838	0.838	15.709
298070_1	1090	14	58	156	-0.628	0.628	9.474
298070_1	1090	15	52	148	-0.649	0.649	9.6
298070_1	1090	16	51	68	-0.25	0.25	2.204
298070_1	1090	17	38	160	-0.762	0.762	12.261
298070_1	1090	18	77	208	-0.63	0.63	10.974
298070_1	1090	19	132	300	-0.56	0.56	11.431
298070_1	1090	20	89	216	-0.588	0.588	10.284
298070_1	1090	21	40	192	-0.792	0.792	14.113
298070_1	1090	22	5	0	1000	1	3.162
298070_1	1090	23	14	4	2.5	0.714	3.333
298070_1	1090	24	18	0	1000	1	6
298070_1_r	revers_1090	1	0	0	0	0	�
298070_1_r	revers_1090	2	0	0	0	0	�
298070_1_r	revers_1090	3	0	0	0	0	�
298070_1_r	revers_1090	4	0	0	0	0	�
298070_1_r	revers_1090	5	0	0	0	0	�
298070_1_r	revers_1090	6	0	0	0	0	�
298070_1_r	revers_1090	7	11	0	1000	1	4.69
298070_1_r	revers_1090	8	31	100	-0.69	0.69	8.526
298070_1_r	revers_1090	9	101.6	280	-0.637	0.637	12.915
298070_1_r	revers_1090	10	100.4	192	-0.477	0.477	7.576
298070_1_r	revers_1090	11	22	172	-0.872	0.872	15.23
298070_1_r	revers_1090	12	57	200	-0.715	0.715	12.615
298070_1_r	revers_1090	13	30	104	-0.712	0.712	9.041
298070_1_r	revers_1090	14	52	228	-0.772	0.772	14.875
298070_1_r	revers_1090	15	74	160	-0.537	0.537	7.951
298070_1_r	revers_1090	16	54	176	-0.693	0.693	11.377
298070_1_r	revers_1090	17	38	184	-0.793	0.793	13.858
298070_1_r	revers_1090	18	215	364	-0.409	0.409	8.757
298070_1_r	revers_1090	19	199	292	-0.318	0.318	5.935
298070_1_r	revers_1090	20	60	192	-0.688	0.688	11.759
298070_1_r	revers_1090	21	31	132	-0.765	0.765	11.188
298070_1_r	revers_1090	22	12	0	1000	1	4.899
298070_1_r	revers_1090	23	3	0	1000	1	2.449
298070_1_r	revers_1090	24	1	0	1000	1	1.414
298070_2	1083	1	0	0	0	0	�
298070_2	1083	2	0	0	0	0	�
298070_2	1083	3	0	0	0	0	�
298070_2	1083	4	0	0	0	0	�
298070_2	1083	5	0	0	0	0	�
298070_2	1083	6	0	0	0	0	�
298070_2	1083	7	0	0	0	0	�
298070_2	1083	8	19	84	-0.774	0.774	9.058
298070_2	1083	9	201.6	212	-0.049	0.049	0.723
298070_2	1083	10	79.4	192	-0.586	0.586	9.666
298070_2	1083	11	1	140	-0.993	0.993	16.555
298070_2	1083	12	32	180	-0.822	0.822	14.375
298070_2	1083	13	30	96	-0.688	0.688	8.315
298070_2	1083	14	60	196	-0.694	0.694	12.021
298070_2	1083	15	51	176	-0.71	0.71	11.733
298070_2	1083	16	47	196	-0.76	0.76	13.518
298070_2	1083	17	33	212	-0.844	0.844	16.173
298070_2	1083	18	83	268	-0.69	0.69	13.965
298070_2	1083	19	137	200	-0.315	0.315	4.853
298070_2	1083	20	76	180	-0.578	0.578	9.192
298070_2	1083	21	35	160	-0.781	0.781	12.659
298070_2	1083	22	4	88	-0.955	0.955	12.385
298070_2	1083	23	14	56	-0.75	0.75	7.099
298070_2	1083	24	15	72	-0.792	0.792	8.642
298070_2_r	revers_1083	1	0	0	0	0	�
298070_2_r	revers_1083	2	0	0	0	0	�
298070_2_r	revers_1083	3	0	0	0	0	�
298070_2_r	revers_1083	4	0	0	0	0	�
298070_2_r	revers_1083	5	0	0	0	0	�
298070_2_r	revers_1083	6	0	0	0	0	�
298070_2_r	revers_1083	7	11	0	1000	1	4.69
298070_2_r	revers_1083	8	31	140	-0.779	0.779	11.788
298070_2_r	revers_1083	9	181	280	-0.354	0.354	6.521
298070_2_r	revers_1083	10	85	196	-0.566	0.566	9.365
298070_2_r	revers_1083	11	19	192	-0.901	0.901	16.843
298070_2_r	revers_1083	12	60	136	-0.559	0.559	7.677
298070_2_r	revers_1083	13	27	84	-0.679	0.679	7.651
298070_2_r	revers_1083	14	50	120	-0.583	0.583	7.593
298070_2_r	revers_1083	15	63	172	-0.634	0.634	10.056
298070_2_r	revers_1083	16	43	168	-0.744	0.744	12.17
298070_2_r	revers_1083	17	32	180	-0.822	0.822	14.375
298070_2_r	revers_1083	18	206	192	0.073	0.068	0.992
298070_2_r	revers_1083	19	193	256	-0.246	0.246	4.205
298070_2_r	revers_1083	20	50	200	-0.75	0.75	13.416
298070_2_r	revers_1083	21	30	224	-0.866	0.866	17.215
298070_2_r	revers_1083	22	12	120	-0.9	0.9	13.294
298070_2_r	revers_1083	23	3	68	-0.956	0.956	10.909
298070_2_r	revers_1083	24	2	48	-0.958	0.958	9.2
