ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
365	-218.00287356321735	-257.9606034482767	-239.44767651888338	-217.37169540229823
366	-218.1218678160912	-257.9645977011502	-239.46690886699497	-217.47367816091938
367	-218.09074712643564	-257.9631034482767	-239.46529967159313	-217.45977011494185
368	-218.31103448275778	-257.9670402298859	-239.50042282430223	-217.59212643678134
369	-218.179971264367	-257.96870689655253	-239.48403940886723	-217.5342241379309
370	-218.09563218390758	-257.9688218390814	-239.47419540229834	-217.4543390804595
371	-218.1221839080451	-257.9696839080468	-239.4805131362886	-217.49491379310297
372	-218.08491379310257	-257.9688505747135	-239.4766461412157	-217.42066091953976
373	-218.05597701149387	-257.9704885057481	-239.47358374384268	-217.46477011494244
374	-218.05629310344793	-257.9685057471272	-239.47584564860412	-217.46189655172395
375	-218.2725287356316	-257.97066091954105	-239.50788998357976	-217.6047988505744
376	-218.03232758620612	-257.97250000000076	-239.47547619047614	-217.4505172413791
377	-218.1215804597696	-257.9722701149432	-239.49037356321767	-217.54410919540214
378	-218.20620689655183	-257.97333333333415	-239.5028735632185	-217.59459770114944
379	-218.10281609195277	-257.9754310344836	-239.49035714285705	-217.5297701149415
380	-218.11063218390748	-257.97410919540323	-239.49289819375974	-217.53353448275865
381	-217.94278735632145	-257.9748563218401	-239.47194170771778	-217.39609195402286
382	-218.18844827586193	-257.9746264367825	-239.5073563218385	-217.59965517241406
383	-218.14534482758629	-257.9997988505757	-239.50216748768406	-217.57255747126445
384	-218.23244252873522	-258.00330459770214	-239.51969211822652	-217.6410344827583
385	-218.3469540229875	-258.0034770114951	-239.54185550082016	-217.72462643678074
386	-218.28928160919483	-258.00540229885144	-239.5354187192112	-217.67031609195357
387	-218.25304597701066	-258.0072701149435	-239.5317528735631	-217.66431034482716
388	-218.19683908045855	-258.0090804597709	-239.52850985221696	-217.52313218390705
389	-218.62948275861947	-258.01235632184	-239.59621100164188	-217.9046551724127
390	-218.15557471264322	-258.01201149425367	-239.53361247947373	-217.55376436781535
391	-218.23143678160847	-258.0104022988513	-239.5454597701149	-217.64899425287288
392	-218.25844827586218	-258.0104022988514	-239.55056239737254	-217.65422413793104
393	-218.30204022988397	-258.013477011495	-239.5602873563213	-217.6229885057462
394	-218.36597701149338	-258.0138505747135	-239.5778530377662	-217.73994252873464
395	-218.46580459769996	-258.013793103449	-239.59511904761885	-217.78436781609108
396	-218.28410919540192	-258.015977011495	-239.57392857142855	-217.6751436781606
397	-218.3022413793097	-258.013477011495	-239.57735632183804	-217.71431034482666
398	-218.28617816091923	-258.0152873563226	-239.58021346469593	-217.70910919540202
399	-218.33709770114962	-258.0154885057479	-239.58969211822696	-217.7648563218391
400	-218.3475287356322	-258.0183620689662	-239.59438423645219	-217.72505747126428
401	-218.51591954022905	-258.01698275862145	-239.62167077175604	-217.91224137930956
402	-218.57525862068914	-258.0322413793111	-239.63193760262726	-217.80844827586168
403	-218.31235632183794	-258.02637931034536	-239.60135878489248	-217.7410919540221
404	-218.3254310344823	-258.02534482758693	-239.60448686371004	-217.74267241379275
405	-218.32155172413778	-258.03089080459836	-239.60593596059124	-217.6508620689653
406	-218.53037356321812	-258.0304885057478	-239.6405623973723	-217.88112068965472
407	-218.21321839080426	-258.0290804597707	-239.59795155993373	-217.68635057471218
408	-218.35586206896446	-258.02959770115007	-239.6192036124795	-217.75376436781536
409	-218.16764367816103	-258.030201149426	-239.59464285714208	-217.60933908046002
410	-218.109252873563	-258.03143678160984	-239.5877832512313	-217.57152298850565
411	-218.21991379310333	-258.03068965517303	-239.60515599343103	-217.6729885057471
412	-218.25186781609153	-258.0305459770121	-239.61068965517202	-217.7250574712642
413	-218.255747126437	-258.03077586206956	-239.61245484400612	-217.71885057471314
414	-218.41525862068892	-258.03281609195454	-239.63645320197	-217.84089080459734
415	-218.2631034482757	-258.03204022988564	-239.61629310344802	-217.73382183908063
416	-218.29002873563178	-258.0312643678167	-239.62077996715888	-217.77364942528743
417	-218.18686781609142	-258.0320114942534	-239.60755747126376	-217.64807471264336
418	-218.1308333333332	-258.033333333334	-239.60075533661714	-217.59103448275852
419	-218.19870689655144	-258.0331609195408	-239.6125041050899	-217.669540229885
420	-218.2811206896552	-258.0403735632191	-239.62499589490918	-217.6710919540234
421	-218.58117816091925	-258.04031609195476	-239.6720607553359	-217.91439655172402
422	-218.36362068965514	-258.0397988505753	-239.64397783251218	-217.7499425287356
423	-218.10376436781561	-258.04201149425353	-239.60825944170713	-217.55356321839034
424	-218.14977011494298	-258.04275862069034	-239.61638752052508	-217.5805459770118
425	-218.2630172413791	-258.0462356321845	-239.63797208538588	-217.70626436781598
426	-218.27137931034494	-258.0787068965524	-239.64113711001647	-217.67537356321859
427	-218.30114942528718	-258.07942528735697	-239.65196633825985	-217.76844827586189
428	-218.43206896551695	-258.09100574712704	-239.67206896551681	-217.84591954022966
429	-218.36698275862028	-258.0896839080465	-239.663353858785	-217.79583333333315
430	-218.32479885057427	-258.09137931034553	-239.66009852216743	-217.76048850574693
431	-218.3148275862066	-258.0904597701156	-239.66151477832514	-217.75318965517238
432	-218.32445402298802	-258.093649425288	-239.66603037766788	-217.77192528735608
433	-218.38695402298765	-258.09393678160984	-239.67670771756931	-217.82517241379267
434	-218.2497126436785	-258.09327586206956	-239.65990968801333	-217.728706896552
435	-218.28356321839013	-258.09448275862127	-239.66671182265907	-217.75626436781565
436	-218.52545977011425	-258.0937356321846	-239.70205665024616	-217.9727011494248
437	-218.2615229885057	-258.09428160919606	-239.6658579638752	-217.73974137931063
438	-218.36649425287283	-258.09643678160984	-239.68111658456422	-217.81031609195347
439	-218.2979022988504	-258.0938505747134	-239.6718801313628	-217.74425287356325
440	-218.29333333333332	-258.0979885057478	-239.674289819376	-217.74097701149438
441	-218.26158045977	-258.09727011494317	-239.67171592774963	-217.7222413793105
442	-218.19080459770112	-258.10640804597773	-239.66363711001642	-217.66382183908058
443	-218.2203160919542	-258.1059195402305	-239.67030377668306	-217.66778735632198
444	-218.1956896551719	-258.10629310344893	-239.66810755336553	-217.67126436781592
445	-218.17209770114886	-258.1066954022995	-239.66704022988483	-217.64896551724118
446	-218.26419540229801	-258.1070689655179	-239.68171182266002	-217.73341954022928
447	-218.02261494252804	-258.1100862068972	-239.64846469622256	-217.5064655172413
448	-218.227528735632	-258.1106321839086	-239.68011494252855	-217.70876436781597
449	-218.190718390804	-258.1115804597707	-239.6757019704435	-217.67114942528687
450	-218.18612068965513	-258.11060344827655	-239.67678160919465	-217.6804885057473
451	-218.11974137931028	-258.1119827586214	-239.66807471264354	-217.61238505747167
452	-218.20011494252847	-258.11212643678226	-239.6820443349746	-217.69235632183904
453	-218.13672413793023	-258.1120977011501	-239.6741174055824	-217.59882183908041
454	-218.13870689655104	-258.1131896551731	-239.67875205254475	-217.65310344827583
455	-218.17672413793056	-258.1149425287363	-239.68644499178993	-217.61985632183908
456	-218.24132183907943	-258.11563218390876	-239.6974507389163	-217.69675287356267
457	-218.3043965517234	-258.1127298850582	-239.70785714285674	-217.7910057471262
458	-218.24864942528734	-258.11318965517313	-239.7008292282425	-217.74215517241382
459	-218.15813218390727	-258.11471264367884	-239.69045977011433	-217.67807471264337
460	-218.13247126436744	-258.1142241379318	-239.68778325123122	-217.65925287356325
461	-218.1307471264361	-258.11488505747195	-239.68888752052533	-217.63767241379296
462	-218.2812931034474	-258.1253160919547	-239.71134646962133	-217.74057471264328
463	-218.341149425287	-258.1257183908053	-239.7219868637103	-217.803591954023
464	-218.1482183908042	-258.1251436781616	-239.69612479474515	-217.65626436781602
465	-218.13416666666618	-258.12606321839144	-239.6950862068965	-217.64977011494216
466	-218.27747126436705	-258.1266379310352	-239.71691707717582	-217.73721264367762
467	-218.14574712643667	-258.12864942528796	-239.70249589490956	-217.64818965517236
468	-218.2081609195387	-258.1281321839086	-239.7127463054187	-217.7028735632172
469	-218.1066666666664	-258.12887931034544	-239.69925287356364	-217.64054597701127
470	-218.08387931034392	-258.1282471264374	-239.69682266009815	-217.5970689655167
471	-218.11028735632075	-258.1297126436788	-239.70150656814397	-217.624022988505
472	-218.0058620689648	-258.12862068965575	-239.68714696223276	-217.53908045976948
473	-218.14359195402193	-258.1315804597706	-239.70779556650206	-217.59353448275783
474	-218.10396551724023	-258.1329022988511	-239.7045730706071	-217.62560344827494
475	-218.11229885057386	-258.1323850574718	-239.70703201970355	-217.64477011494188
476	-218.05405172413674	-258.13290229885104	-239.69985632183867	-217.59330459770038
477	-218.180574712642	-258.13267241379356	-239.71871100164194	-217.70051724137795
478	-218.17626436781626	-258.1322701149431	-239.71860426929388	-217.69741379310338
479	-218.0744540229875	-258.13376436781664	-239.70614121510636	-217.62232758620587
480	-218.12313218390713	-258.13367816092017	-239.71324302134522	-217.65715517241335
481	-218.11867816091814	-258.1346264367821	-239.71404351395788	-217.6229885057458
482	-218.2425287356319	-258.1347413793109	-239.73261904761856	-217.72928160919534
483	-217.95054597701082	-258.134137931035	-239.692684729063	-217.5112068965511
484	-218.11885057471147	-258.134137931035	-239.71694581280715	-217.6634770114933
485	-218.00281609195298	-258.1334482758626	-239.70073070607447	-217.55890804597612
486	-218.2374425287347	-258.13640804597753	-239.7356732348102	-217.72025862068904
487	-218.03020114942456	-258.1381609195407	-239.70718801313598	-217.56614942528677
488	-218.15772988505702	-258.1347413793109	-239.7261822660096	-217.680373563218
489	-217.97353448275817	-258.13554597701204	-239.70070197044285	-217.54367816091954
490	-218.04543103448194	-258.1353160919545	-239.7117036124792	-217.60945402298782
491	-217.94545977011407	-258.1414367816097	-239.6977627257794	-217.51445402298796
492	-218.04206896551608	-258.1414367816098	-239.71272988505703	-217.59982758620615
493	-217.96586206896484	-258.1408333333339	-239.70232348111622	-217.54448275862006
494	-218.00270114942484	-258.14160919540296	-239.70788998357943	-217.57307471264335
495	-217.89600574712563	-258.142557471265	-239.69317733990093	-217.489770114942
496	-218.13910919540132	-258.14278735632246	-239.728378489326	-217.6708908045968
497	-217.92362068965477	-258.14387931034537	-239.69912972085305	-217.49689655172395
498	-217.89890804597653	-258.1433333333338	-239.6962151067313	-217.49068965517228
499	-218.0197126436778	-258.1448850574718	-239.71439655172398	-217.60502873563212
500	-217.965804597701	-258.1439942528741	-239.70749589490921	-217.56390804597703
