ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
403	48058.665841122456	5068.086835098264	17095.045204355065	48123.12371023136
404	48314.472989407885	5068.056716251928	17131.16218451575	48375.87534468535
405	48055.353846824626	5068.078385381068	17093.84761898332	48116.191627426284
406	48293.90934062697	5067.976425484557	17127.50934841689	48350.607964354385
407	48108.62249901408	5067.980067496634	17100.54580863885	48164.09248827744
408	48072.218032695484	5067.978878023477	17095.009677684946	48130.70566780201
409	47783.49474285831	5067.84186191048	17051.96452521511	47848.34957256382
410	47425.00678991488	5061.352730146993	16999.0761661566	47526.76503020388
411	47478.95294930384	5059.772934778566	17003.50096057561	47576.12600272231
412	48374.354259481974	5060.486530645879	17127.616041222234	48421.34055602333
413	48392.13349283217	5059.283519540416	17129.895921309646	48466.22129066627
414	48477.831280077386	5059.3232224557005	17140.885699587772	48545.56337722504
415	48685.34422627548	5059.3456218782485	17169.883454662686	48750.63944027046
416	48742.502888746974	5059.342530631953	17177.129585501785	48795.710856994156
417	48892.86630492067	5059.341373649083	17197.999590747888	48946.40146850787
418	48963.88221864897	5059.279670442467	17207.825992569462	49008.245402426954
419	48383.89116261827	5059.277687225511	17124.735806725213	48431.150865857344
420	48779.47577691	5059.274372224585	17180.80414214818	48821.878408085715
421	48695.35758863061	5059.2557764632165	17168.518947243756	48738.28112840112
422	48737.76142761677	5059.0220596849285	17174.39586860071	48779.72037689688
423	48705.42402683239	5059.008986072108	17169.634835379402	48748.28271014893
424	49079.96143379518	5058.834361238267	17222.94824561252	49118.30136884804
425	49066.93624082741	5058.695150718749	17220.660890584913	49105.25607683685
426	49161.43893412868	5058.702316766901	17234.049382052257	49197.540418082914
427	49062.95994795721	5058.364412501857	17219.86624479274	49099.66042871906
428	48860.50094012297	5058.49992864388	17190.82447026211	48897.39636426094
429	48675.909484759955	5057.571604883614	17164.36300369363	48714.681722004505
430	48649.69448093622	5057.492446753804	17160.418048721313	48687.89470026676
431	48583.86387476266	5057.517559249906	17150.816247771138	48621.376173584315
432	48570.7753050043	5057.477179156573	17148.76773044181	48609.239449803514
433	48466.37661610439	5056.989348267032	17133.671950143307	48506.72426313308
434	48383.31443018995	5056.799998569116	17121.590946028675	48426.09119861702
435	48238.96769959077	5056.540277506769	17100.67651228916	48284.67406056864
436	48537.13141832138	5056.535919761716	17143.0375789121	48579.179145779286
437	48536.127300835586	5056.3714718697	17142.691698676234	48578.90674007284
438	48342.35869487397	5055.701037355857	17114.840115228762	48394.30552370701
439	48072.62327806538	5054.243865972295	17076.075158182393	48147.761717121015
440	47191.783890222694	5053.246918344861	16949.063295726057	47265.30509053406
441	47247.98925163739	5053.246710197967	16955.268828040775	47314.937706423465
442	47213.88973812796	5051.791936918827	16949.539291788053	47297.049140933515
443	47207.38859753851	5051.948056575481	16947.286210800172	47283.75545672724
444	47832.75544199339	5051.402573106277	17035.77965958955	47895.5048181433
445	47902.50104710455	5051.025114466765	17045.084173250616	47959.81404718187
446	48081.909489247635	5049.446922556638	17069.863681009236	48137.28490465952
447	48220.145973755396	5049.1547084114045	17088.927800771307	48273.71365531764
448	47912.83163829042	5049.1089406503015	17044.35496567289	47971.25421983188
449	48171.40163159013	5048.870739461936	17080.581921109602	48224.905173009996
450	48254.640612822994	5049.004781021755	17092.23195241169	48308.362254018284
451	48379.958838949584	5049.071418946117	17109.646313700974	48429.71999129142
452	48617.65528521616	5048.571532354374	17143.412513617735	48670.013336860364
453	48775.88020463887	5048.156140767597	17165.54811749501	48823.69736359061
454	48460.26174763519	5047.583990442444	17120.421745483774	48519.22699326154
455	48324.60086284478	5046.948825284112	17100.376371942424	48404.47501000509
456	48193.61900860626	5046.4677661501555	17080.42250294455	48274.842304904
457	48366.86270272181	5045.927380505986	17103.362881024164	48445.24173476821
458	48559.41755590652	5043.702442797125	17129.729142425065	48650.4876719947
459	47927.29621089976	5042.680755346746	17036.668699993304	48023.11613359746
460	47635.499579041825	5041.4276283181	16993.02117737968	47734.242133671854
461	47851.550522592865	5041.427398433041	17021.132280782134	47922.72006447554
462	48328.804763901964	5041.241360209428	17088.199233403666	48377.49561489626
463	48051.63000952595	5041.420339496537	17048.393107475786	48108.91229427455
464	47983.67206671711	5041.41860821953	17038.06269864946	48043.09374532332
465	47496.69053786231	5018.060350758566	16968.10006587044	47709.99189427364
466	47615.403186612006	5017.959046952841	16976.704210560405	47783.984026900565
467	47036.89840223546	5017.459663157702	16889.39523242696	47174.51826407332
468	47542.06134050348	5016.200509238457	16959.332478294622	47673.303362601655
469	47948.44473657554	5015.667535390476	17014.889332092975	48054.70828133477
470	47408.6350276023	5015.266214289338	16936.021649250557	47511.91803136847
471	47782.726365762595	5013.539776606173	16987.888095828654	47865.377880895874
472	47909.91849855115	5013.467761541569	17004.620242248548	47977.217531257185
473	48073.19537082509	5013.3946032555405	17026.190173327628	48133.137696330225
474	48490.539011362845	5013.231715235535	17085.02910091812	48544.614601414665
475	48583.025841081515	5013.199459187484	17097.854684840262	48629.00300562767
476	48851.66755674959	5012.867146431416	17135.993051065947	48905.1262410254
477	48909.91315160769	5012.205580566255	17143.67471456424	48972.24486691037
478	48890.34283781365	5011.289001601427	17139.94390287891	48953.920226110415
479	48845.00891619065	5011.0790935981595	17132.903747484306	48911.369172995284
480	49171.456738630746	5011.04184084506	17178.74913884167	49229.86863401531
481	49140.85522533382	5010.063844467925	17173.489253589967	49197.659839608415
482	49164.218496147725	5009.163002821431	17175.848768039214	49227.86536404234
483	49050.465521784754	5009.593978486795	17158.817751253857	49116.26415288629
484	49099.328857335066	5009.46860603573	17164.565144761495	49161.83669706346
485	48951.1754498142	5009.174069623482	17142.854756680194	49015.605670450626
486	48994.865384707	5008.89314421893	17148.723381179087	49054.28737316934
487	49045.52861416785	5008.397707592356	17155.46732838011	49103.717993554594
488	48921.53887249121	5006.127407611122	17137.04888937922	48989.53568617093
489	48714.647047306615	5006.130616176537	17105.79062575476	48778.80712010029
490	48983.97948249517	5006.11664746345	17143.358684504678	49037.682711998146
491	48762.37040546899	5006.104364860166	17111.351003233256	48808.61833759882
492	48768.3733078004	5005.988053523428	17111.877591400673	48815.23311508075
493	48935.476881706956	5005.543996459163	17135.455135901942	48982.34858421821
494	49007.68767310736	5004.294219564335	17145.2782978759	49063.6306999975
495	48865.34404517036	5004.485167767968	17124.311694487384	48907.588511701266
496	48708.34394947428	5004.454379564855	17101.78536780447	48759.06654556348
497	48544.38379382736	5001.992997542472	17078.04082823566	48611.01622761893
498	48489.14405971285	4992.102183487611	17068.636621925478	48571.130963590156
499	48290.20226941489	4989.126382559575	17037.54871713472	48381.2368791271
500	48173.50134840342	4987.08400686063	17017.8075558591	48256.387521492856
