count-ll	count-ll-pred-err	p2p-ll	total-ll	link-lambda-avg	link-lambda-stddev	link-lambda-min	link-lambda-max	plan-lambda-avg	plan-lambda-stddev	plan-lambda-min	plan-lambda-max	replan-count
-7459.20161489326	729.6956760266742	--	-7459.20161489326	6.166241499404003E-4	0.01630640756824098	-1.3157884261439514	0.6527572664916852	0.07936135965421161	0.20977368790358328	-1.4966477350148306	1.8674252443895296	6524
-7333.5971758746555	658.6366816918903	--	-7333.5971758746555	5.980760077706422E-4	0.015154211859213007	-0.4688949966881075	0.5950892362171473	0.0769714954317048	0.20155330693982917	-1.336180214759844	1.239617144815401	6500
-7359.813813399055	610.3686166560088	--	-7359.813813399055	5.910908110290382E-4	0.01540170587247054	-0.474681080260964	0.5567249601146435	0.07638215862508951	0.20731640280346192	-1.871507300128927	1.243079954521037	6519
-7351.931991734393	642.0712129802865	--	-7351.931991734393	5.767918795174438E-4	0.015830182105934745	-0.5003729493341814	0.6039685607297808	0.07510054654417883	0.21211744747980543	-1.5444274174525048	1.2192609161259216	6471
-7401.112090838631	684.5345772627936	--	-7401.112090838631	5.524983329794115E-4	0.01598271995330087	-0.5036622847111669	0.5732314628353715	0.07173145894716927	0.21406014856067934	-1.550669644540191	1.3226696544030627	6541
-7353.818611646525	620.4706138067892	--	-7353.818611646525	5.649259673155269E-4	0.016312196472822515	-0.5186211007494084	0.7091253557664701	0.07317702914571735	0.21923231796689674	-1.401118803205094	1.1884319068581628	6556
-7380.965464900613	667.4724236955104	--	-7380.965464900613	5.496090312535801E-4	0.015645661991556425	-0.5276872745910355	0.5457625005221175	0.07121440729133656	0.21295399099009174	-1.3524738682416844	1.1558923080037793	6537
-7339.925543205064	695.654753365106	--	-7339.925543205064	5.202618422720485E-4	0.015809143196922282	-0.5447166682993541	0.5393319352371296	0.06726348916449007	0.21455782896805103	-1.3906291213040551	0.9249063004584858	6548
-7379.82687227215	584.7164343251096	--	-7379.82687227215	5.41375196688976E-4	0.015831061540726266	-0.530241553508046	0.531133181358743	0.06966781565381332	0.21679677921129606	-1.9744006329033859	1.1257927554804883	6491
-7275.83016850096	573.298878425431	--	-7275.83016850096	4.912054571925787E-4	0.01583862421102637	-0.545804464148711	0.5246883175369774	0.06352455067873684	0.22018159168087997	-1.4074790927899192	0.9269571670481702	6526
-7324.990955968982	568.2352992951292	--	-7324.990955968982	5.026997639249665E-4	0.0162970254700837	-0.5541941319895336	0.5356989589696807	0.06476241909731557	0.22675738321616437	-1.4385591774854867	1.4553619291510693	6543
-7387.404232756882	667.4773067142058	--	-7387.404232756882	4.845044475442072E-4	0.01610215502956969	-0.5619680484407569	0.5261956333202141	0.06270820388735585	0.22590723754651454	-1.480785891067677	1.3976199990976879	6484
-7351.583466617509	618.1680057926164	--	-7351.583466617509	4.747123604145223E-4	0.016210153325286338	-0.5693721511282677	0.5261552403327866	0.06171783496358791	0.23014060508747133	-1.4795060157150928	1.3585124707980138	6519
-7327.519440816962	666.5450022793975	--	-7327.519440816962	4.902142480946145E-4	0.016463079058617144	-0.5648765876860817	0.5237926617332814	0.06378738260708489	0.22897531589209733	-1.497061169600575	1.328413892070962	6507
-7410.938415573659	719.2325306443607	--	-7410.938415573659	5.099660262247373E-4	0.01641327884773725	-0.5821040585096744	0.5234162514968753	0.06661760075140606	0.2302010980803581	-1.4562169974339492	1.282946353718406	6531
-7305.7696672982975	639.7234737147209	--	-7305.7696672982975	5.121669271958254E-4	0.016554811052830982	-0.5851946216660875	0.5174323278793073	0.06732920260936673	0.23208172972613716	-2.081851337970296	1.2468787694594872	6528
-7235.72248189658	610.15068548947	--	-7235.72248189658	5.242302466323283E-4	0.01700286420027395	-0.597443111562353	0.5122143112092291	0.06859939610995777	0.23941921884561218	-2.0375508166786562	1.2101122865787317	6540
-7352.178287154281	614.7315712045818	--	-7352.178287154281	5.865488939384477E-4	0.016816397239435586	-0.5829092714863686	0.5318589167284278	0.07657556950172364	0.233874617721699	-1.5465528854045085	1.1945851284773261	6540
-7409.33733655864	705.7923539950867	--	-7409.33733655864	5.569382407156175E-4	0.016806314000822716	-0.5957367347802437	0.5246976457038097	0.07299383305378433	0.23484634345263913	-1.4661914420231625	1.177654405543135	6529
-7176.022210733108	662.731484826151	--	-7176.022210733108	5.324493194210321E-4	0.016794766555486843	-0.590153635608522	0.5217970601304117	0.07023412045466186	0.2397470290921253	-1.452259431086668	1.2123772493583833	6516
-7220.80738867659	546.9344860677709	--	-7220.80738867659	6.55899596169352E-4	0.016860150213638354	-0.5621411914215979	0.5155327697391607	0.08614946991510385	0.23624952103972727	-1.252359574964103	1.219146718795735	6598
-7279.790502842183	598.2520888799079	--	-7279.790502842183	6.693727271515091E-4	0.01680924741976646	-0.5392039635857409	0.5181343123191986	0.08742360118034298	0.2332546643234866	-1.0344156250129595	1.25510914886678	6573
-7217.802203105407	624.0213217736998	--	-7217.802203105407	6.945046147673356E-4	0.01697083260329924	-0.5072228449294388	0.5246539619920652	0.09105744103303677	0.23459709995660655	-1.1978005593162964	1.3250857052081908	6541
-7193.387654038611	617.7018922900475	--	-7193.387654038611	7.182573053680362E-4	0.016970373112784393	-0.4588387441400855	0.5130096053065865	0.09429336283973094	0.2368997674476565	-1.5002216898239646	1.34210766812015	6524
-7230.498458262573	569.5254108400218	--	-7230.498458262573	7.589216419261812E-4	0.016943069029526723	-0.3966812854437053	0.5120603457535505	0.09969082888973603	0.23658781849092098	-1.0434963447213281	1.365421353735053	6556
-7179.055178331283	576.0972490569548	--	-7179.055178331283	7.927328062390063E-4	0.016829000935573005	-0.35132479035666203	0.5077000073741155	0.10364027618680158	0.23296899347321698	-0.9023547630330242	1.3700031562997965	6510
-7267.884690912061	530.4291864279759	--	-7267.884690912061	8.5574469100058E-4	0.017046805006312542	-0.32908380396418907	0.5094416471812105	0.11198586739382548	0.23286758560526263	-0.8094261228492778	1.3913399737327563	6546
-7268.169639973165	565.3583719467318	--	-7268.169639973165	8.528017534539964E-4	0.016992729468559023	-0.3069326533536457	0.5080328234756823	0.1112346450640467	0.23093868702703924	-0.9644310072844887	1.380513616785198	6516
-7241.240086842313	541.0352543626693	--	-7241.240086842313	8.892343175426658E-4	0.017424603220735097	-0.2811871543967552	0.5055309405953635	0.1168162284963455	0.235993949317596	-0.9159268527029761	1.4012212957226502	6486
-7136.75783878476	522.9810697519371	--	-7136.75783878476	9.245690948195935E-4	0.017350293047046942	-0.268284707595231	0.5053217077653988	0.12094003670737563	0.23386357792290108	-0.6257771205955711	1.4200338646211352	6552
-7199.493518293302	544.9920781194653	--	-7199.493518293302	9.934228361072168E-4	0.017414364334768485	-0.243267823251231	0.505135025550668	0.1296093481685491	0.23388972966391963	-0.5993229566829494	1.4464117707392945	6525
-7067.688861812199	497.3966448452535	--	-7067.688861812199	0.0010273955875486703	0.017455110037676004	-0.23576837658206495	0.5002087807967653	0.13421964796742125	0.2359281041944288	-0.5251089211399232	1.452339534725889	6559
-7095.451629176927	439.8891439208382	--	-7095.451629176927	0.0010813944238384165	0.0175816932334409	-0.2220018817406423	0.4981934957244509	0.14151251298354608	0.23781522544646863	-0.5593987514069055	1.4547906417083274	6510
-7049.66487744042	450.19606046071726	--	-7049.66487744042	0.0011416134679023162	0.017931949135657287	-0.22302664012816262	0.5035754708824738	0.1487509948365315	0.24099108642825895	-0.49455313847891397	1.4587242100063647	6577
-7006.694875916561	448.33462665874004	--	-7006.694875916561	0.0012023323063721756	0.018142369711999333	-0.22415527537893087	0.5096696160656596	0.15700252230233933	0.24189755044943875	-0.41926684603646447	1.4628178267762078	6543
-7021.721285758375	376.8967624060408	--	-7021.721285758375	0.0012447229251093775	0.01834559668768439	-0.21496019604985006	0.5132518859099823	0.16308193073018912	0.24482185019321553	-0.42174530918023617	1.4750376823107345	6563
-6994.396590230449	395.5597479017252	--	-6994.396590230449	0.0012540368443498399	0.01842298414164956	-0.21530717710673222	0.5130325885864883	0.16446624310524005	0.24605442413941647	-0.4246339649283919	1.5160703439370509	6563
-7010.714388457298	353.8079653597622	--	-7010.714388457298	0.0012937219397612962	0.01869025665695283	-0.21435902362450637	0.5111183219588562	0.17033857510310807	0.2498549549546951	-0.4045713843675427	1.5210019355060256	6552
-6963.511433836174	365.8880199623106	--	-6963.511433836174	0.0013353522590317623	0.0189235500079037	-0.21275599139175927	0.5170746126841392	0.17541802745642776	0.25281336464048204	-0.3954834878586248	1.5614978837837918	6517
-6891.345725125987	378.20410821039326	--	-6891.345725125987	0.001386742398663445	0.019214152048086356	-0.2100585568465066	0.5239565086140484	0.18146558428477058	0.2552977468330851	-0.4099849783795999	1.59089549636619	6580
-6958.340331799986	343.0488745082162	--	-6958.340331799986	0.0014421716884842567	0.01925702348203856	-0.21052328548862698	0.5303949555446255	0.18947008671959076	0.25343516028536667	-0.4857937675016125	1.5856757155063732	6514
-6979.382740364301	277.7385132586734	--	-6979.382740364301	0.001446068953142841	0.01962967530275038	-0.2111955887141095	0.5343737486618096	0.19116283456632305	0.25992358709408414	-0.4848338590211728	1.5880692627914101	6473
-6955.273229729315	276.1768093897636	--	-6955.273229729315	0.001461978219255332	0.020052333465825717	-0.211309098462719	0.5328425243038524	0.19309912675268784	0.265669644841822	-0.44089863634248416	1.587935941160345	6531
-6927.673006232485	300.08022570488424	--	-6927.673006232485	0.0014736247155483228	0.02023556456162056	-0.20976206941181302	0.5338028823105494	0.1944941585813126	0.26823689858894506	-0.4416342655514992	1.5844070323601138	6551
-6881.304487285212	317.29263684731836	--	-6881.304487285212	0.0015130595040749107	0.020421778973765164	-0.2099263937729757	0.5322506114544885	0.19956926565145028	0.2686980950915865	-0.4390139224992979	1.6460805286085785	6545
-6892.198915463241	300.32311392131635	--	-6892.198915463241	0.0015652741852552267	0.020475356426346004	-0.2090298776421623	0.534497840485261	0.20457951218413292	0.2673346459115989	-0.4212860311822363	1.6349842825491299	6562
-6855.6157220639825	349.3745133416678	--	-6855.6157220639825	0.0015881420809120703	0.02070449720948646	-0.21437438883941418	0.537976205382217	0.20820902383492434	0.2728069144145284	-0.465082616602026	1.6469154151896694	6596
-6897.521308169063	314.3201389588067	--	-6897.521308169063	0.0016546426108088525	0.02099482853984356	-0.2110805282045935	0.5344332094008474	0.21724067253014206	0.2746972391758498	-0.4600497949672027	1.6581419688056764	6528
-6833.161912631801	305.86476573186883	--	-6833.161912631801	0.0016490396321494792	0.021256045850075445	-0.21670231981552598	0.5317573118375802	0.21646413194686775	0.28005338798419943	-0.4743541129540036	1.7010875746551037	6554
-6877.834670364039	286.38454934961834	--	-6877.834670364039	0.001717568142892059	0.02141024572768315	-0.21289163319563673	0.5314793375877637	0.22554413871360385	0.28060836237456144	-0.466753935436116	1.6906780023980377	6572
-6831.832454556173	325.6625171063812	--	-6831.832454556173	0.0017311200813924451	0.021670592458637422	-0.21197241526012559	0.5296487354312412	0.22838536919135768	0.285435529276692	-0.4650757741142886	1.8538651953779213	6604
-6769.018202813919	323.71221364987065	--	-6769.018202813919	0.0017691547531598236	0.02208608189613226	-0.21673877456628413	0.5312781256242524	0.2339586052431741	0.2938032597869865	-0.4610612371033903	1.8511892556452214	6578
-6751.010966288592	401.93615465491126	--	-6751.010966288592	0.0018373574718004845	0.022248736963982354	-0.21835834731975148	0.5299085894817016	0.24286703918727995	0.29400235107334355	-0.4872226926464285	1.8086467596423474	6558
-6758.183352733867	333.4623086073464	--	-6758.183352733867	0.0018507594658250192	0.022456145950324444	-0.2212664080936831	0.5308333360915287	0.2459044782376408	0.2981286761004476	-0.4697930235781028	1.7745441670299837	6588
-6683.4644238779665	379.5563837315515	--	-6683.4644238779665	0.0019166123507759905	0.022862559221872632	-0.2201576288998052	0.5309974474227327	0.25483580771107256	0.3025043103284715	-0.47628740451607754	1.8171146936495486	6549
-6690.592348377062	275.23798679527624	--	-6690.592348377062	0.0019613675171233796	0.02285390533604884	-0.2124914523357504	0.5312321411837173	0.26217797917736196	0.30003333956931155	-0.42515358304041434	1.9938405523492175	6539
-6706.9120252166285	285.49784856917637	--	-6706.9120252166285	0.0019906632269623757	0.02308485024228301	-0.208742459523655	0.5312308379976934	0.26695375747131017	0.30622032722580583	-0.42017895344728645	2.009922310456521	6547
-6705.357467803132	288.102260000335	--	-6705.357467803132	0.0020194999502743194	0.02332073221215085	-0.2085670383000553	0.5328800878171475	0.2699904157327855	0.31187563176326416	-0.4375496667071816	2.011521384040748	6587
-6680.391493885735	274.10709096453377	--	-6680.391493885735	0.002036634036450956	0.02355950825102571	-0.207997786715902	0.5487982568789781	0.2728441639704732	0.3144806831623321	-0.43510001156317124	2.0112333452571427	6555
-6677.315637386164	288.55814106601684	--	-6677.315637386164	0.0020876966031031408	0.02377419144510136	-0.20917900689076804	0.564044402760754	0.2794632088873366	0.3160487823631567	-0.4211220565068005	2.0151094404700443	6571
-6634.698832376968	350.9656152643256	--	-6634.698832376968	0.00210008156063768	0.02428187146326074	-0.2068011977235101	0.5928345688496444	0.2816364721314296	0.32330320049343014	-0.46347615652625823	2.0172980002179295	6575
-6681.998189325169	223.58537337220488	--	-6681.998189325169	0.0021538435956457913	0.024381144795987075	-0.190906759375351	0.6152636870720773	0.2887909380597319	0.32424725723698244	-0.3942265701141921	2.0242738104015734	6573
-6703.664046145076	240.55576558783292	--	-6703.664046145076	0.0021583858045450418	0.024460568102704694	-0.18895272774513297	0.6280137152285498	0.2886982137667689	0.3276986145769788	-0.42242372209968976	2.0387099936505755	6584
-6612.445478677979	311.5041192642988	--	-6612.445478677979	0.002160544965745334	0.024510952010812374	-0.18905376499468082	0.6399854439039364	0.28844029693586787	0.3272829874063686	-0.42279862198933826	2.050240755502777	6571
-6651.12152855439	252.11337473702343	--	-6651.12152855439	0.0022169679431872434	0.024634021971984846	-0.1732530043924969	0.6534146062126103	0.2965205262054625	0.32824006793284044	-0.3800689923969499	2.0713710654323867	6554
-6670.254490141131	308.78455645326966	--	-6670.254490141131	0.0022263411762662067	0.024981319400219644	-0.1729249618003677	0.6574343305963093	0.2989843083330283	0.3350300223058538	-0.3800295391524389	2.1074587099291118	6581
-6629.353334702534	270.853292763038	--	-6629.353334702534	0.002240095240134298	0.025389023844668974	-0.17830603610550522	0.6680051397929637	0.30231065825179926	0.3429899878596729	-0.38288773749724836	2.1221599374367486	6521
-6594.504941611771	258.0139049506611	--	-6594.504941611771	0.0023058192007382157	0.025658730396382688	-0.17937280773161984	0.6725177969326583	0.30874065090770797	0.34653021646957644	-0.4125833589418708	2.1210904140128677	6555
-6636.974729352468	278.2899914173872	--	-6636.974729352468	0.002394187250582504	0.02600449377680597	-0.1780927287098265	0.6825475709333441	0.31905156058958223	0.34837192739321865	-0.3935116084579846	2.137362872562901	6502
-6653.830283159184	283.8757069559948	--	-6653.830283159184	0.002408125617158074	0.026274471740987848	-0.1759477267222332	0.6989065037583714	0.3211521531163703	0.3543603991825721	-0.4003110197552279	2.157132752882668	6571
-6579.67658351317	263.24356789533397	--	-6579.67658351317	0.0024307135304456984	0.02657754125030351	-0.17687447968322906	0.6971775392916018	0.32438128665034816	0.3597693175634544	-0.39508960494778766	2.1820387327949082	6536
-6592.135931338102	257.1812260476439	--	-6592.135931338102	0.0025164322704714164	0.02684762127938352	-0.1728382571606436	0.7045982510238501	0.3346423373514799	0.3619352121626535	-0.3990008050962926	2.1973584116172535	6558
-6559.314394519673	276.8176064891665	--	-6559.314394519673	0.002544711074411904	0.027179299197726263	-0.17563940727309663	0.718378640420681	0.33902639375550686	0.36787669272231116	-0.4045664873099898	2.2256089160934533	6538
-6543.926759394698	220.2450079224352	--	-6543.926759394698	0.002591237320821925	0.027413687135501533	-0.1815898154670751	0.7254248950561553	0.34388547860727836	0.3688633712078457	-0.41869097683074946	2.226638729050703	6567
-6508.831337759384	236.3824324914496	--	-6508.831337759384	0.0026389915977256917	0.027651719030164317	-0.18088868816638554	0.7236959234960171	0.3497758771606134	0.37195774022405526	-0.41785804115152636	2.2505069294393496	6565
-6523.79932946126	242.44356427206984	--	-6523.79932946126	0.002674646544985708	0.02792551056270323	-0.16619314194064744	0.7275260875708817	0.3553232742295706	0.37469877711583716	-0.39135027791717447	2.2355442493504003	6571
-6517.0104804363755	224.14262372354605	--	-6517.0104804363755	0.0027055899903196427	0.028357413035360775	-0.16380360212757106	0.7340012755256595	0.3612079401132938	0.3825697726430719	-0.38969073538099896	2.251251115686443	6579
-6510.569677674293	215.45440062112885	--	-6510.569677674293	0.0027327129585364767	0.028537820203407692	-0.16256209313997502	0.7286886759497337	0.36490267098472645	0.387038185298045	-0.38417966704463236	2.265831783173902	6531
-6471.195715727419	202.38605780559166	--	-6471.195715727419	0.002762423372358711	0.028580638405371686	-0.15947811260176897	0.7314490505299852	0.3687408492460821	0.3871775131295552	-0.3810366043813674	2.275207356472768	6525
-6519.945394462327	206.54008521550747	--	-6519.945394462327	0.002782817144115004	0.028803502726316807	-0.15764665369616648	0.7382517997659366	0.3716222779372421	0.3877093099744918	-0.4224345647823698	2.272419868452938	6584
-6473.995933063216	229.0796833148866	--	-6473.995933063216	0.002794563908197354	0.02897505905296504	-0.15737022600950867	0.7357644827599172	0.3729799019088612	0.38891892515635	-0.4187101451965104	2.27144553600265	6568
-6431.083838718474	247.5185898021687	--	-6431.083838718474	0.002838958881695002	0.029302251187757217	-0.15658331548567478	0.7367256895186561	0.37904662429996566	0.3938261755954175	-0.37172659574208555	2.2775782839978866	6545
-6524.84324265441	211.11119355987603	--	-6524.84324265441	0.0028824883344154826	0.029353022862361057	-0.1418711193037301	0.7291549124823136	0.38422534109845446	0.39191072153207007	-0.35003724809137615	2.277452892601173	6572
-6512.074600939192	225.2920861069889	--	-6512.074600939192	0.0028402250196980124	0.029366965931073623	-0.145223742061101	0.7296571008244374	0.3785192281903182	0.3950690092071879	-0.3606925232512134	2.308517261482489	6559
-6469.711278068891	219.67047215571006	--	-6469.711278068891	0.0028686637385333417	0.029630435051599093	-0.14599128110083873	0.7273893321598999	0.38394434794251686	0.3984181033393179	-0.359802616816769	2.375370891313547	6573
-6487.68938339926	217.66935749552653	--	-6487.68938339926	0.002928721335784103	0.029794072506086348	-0.13973154405986027	0.7209967083815441	0.3894384393136981	0.3998108803939802	-0.35112917508324176	2.391237295228369	6626
-6451.479889935553	224.51851877178404	--	-6451.479889935553	0.002924081862245823	0.029881693424997784	-0.14503230127253394	0.7210695988326044	0.391867058406617	0.40411490498748465	-0.3563027613465056	2.4219736082083356	6548
-6441.854006893162	318.2531463890953	--	-6441.854006893162	0.002936468036420057	0.02989301467785505	-0.15103486989918802	0.7174759158893173	0.39386740740550324	0.40435132498741194	-0.3643210060617324	2.352099753665912	6593
-6475.264097005552	222.24335040575937	--	-6475.264097005552	0.0029209955684363913	0.029795495746125396	-0.1503314293169126	0.7142754199048905	0.389529047834472	0.4002254095291558	-0.36227553762073084	2.332225243026706	6584
-6513.4961406472485	253.2765444295905	--	-6513.4961406472485	0.002896428606738168	0.029889522348697548	-0.14533036320502124	0.7096716719523769	0.3865421409084543	0.40136902237765804	-0.3616856323809575	2.3624442677536392	6590
-6425.894634325538	251.1442070596428	--	-6425.894634325538	0.0028688837963680614	0.029895619627038347	-0.15291068575674077	0.7107602954488227	0.38652761659407064	0.40165380062783157	-0.4039613245684685	2.3924868573274036	6583
-6445.175116707123	215.48873332018167	--	-6445.175116707123	0.0029261022693335826	0.029961152917399404	-0.1529071940943046	0.7089103654351111	0.39317555140376803	0.40261615352512836	-0.37409739477683746	2.42278444917619	6497
-6454.157206550133	246.12504666743413	--	-6454.157206550133	0.0029212957842306288	0.030190754442552894	-0.15151374439192972	0.7108377021311193	0.39168669582347226	0.40560327164163223	-0.3765332561473054	2.4415371106773107	6538
-6413.564196822402	241.35949250479496	--	-6413.564196822402	0.0029332293205211225	0.030395498045985708	-0.1478277294698836	0.7096126986877548	0.39364996175544364	0.4079203563221098	-0.3629851977495667	2.4679531719165486	6545
-6414.294453299229	241.14930384704522	--	-6414.294453299229	0.002960178347539712	0.03073352459603594	-0.14075170260437994	0.7097645651941112	0.3985572435803306	0.4152682120797098	-0.3847622259496568	2.474113962194859	6572
-6372.357267071532	224.21067266233413	--	-6372.357267071532	0.0029908457021977186	0.030946624019561494	-0.13763049556346293	0.7106611591762448	0.4014357674818174	0.41815391959140064	-0.402173501927074	2.4781737085270303	6529
-6399.606197971341	215.77676817512923	--	-6399.606197971341	0.0029871647957389813	0.03098572826834723	-0.15904219971836278	0.7076288088920841	0.4006066114916269	0.41661652810936967	-0.3479329058074626	2.468017624737957	6559
-6424.700215068138	198.56789631560414	--	-6424.700215068138	0.002982040344686403	0.031070324260668185	-0.17016019716323097	0.7082993819323866	0.4004102687246565	0.4208118920192198	-0.34930174581159984	2.4649377048673853	6556
-6395.710363108306	202.22590014481494	--	-6395.710363108306	0.0029983567627984756	0.031386686634913695	-0.17581630048522723	0.7061030206364252	0.4028064197458625	0.42820146675498955	-0.35029425960462535	2.484179193625815	6521
-6433.259369925587	191.46118538475574	--	-6433.259369925587	0.0030314149312384514	0.031358619623813526	-0.1715330867744409	0.7081460699973411	0.40720185194994923	0.4264198248137109	-0.33997867761757117	2.47358294977537	6535
-6378.939163533891	208.16946607158488	--	-6378.939163533891	0.0030229561094297277	0.03136632167537897	-0.17315227881509743	0.7075200182227952	0.40540009582287967	0.4280797446637941	-0.3529302973064471	2.4608237872725396	6539
-6441.133660893981	269.81225429102585	--	-6441.133660893981	0.0030787342845652026	0.03143711965564847	-0.177871532275925	0.7109233199804573	0.41209860954585326	0.42780371421735996	-0.35375083867374457	2.473528414083223	6542
-6409.203959305441	217.56747202018693	--	-6409.203959305441	0.0030340958496722125	0.03147254595467014	-0.1695933397589579	0.709983364538666	0.4071296008447887	0.42946342243871993	-0.3427428028471133	2.46607316496443	6543
-6415.015105926543	219.57060854383377	--	-6415.015105926543	0.003015912837325975	0.03125660355779075	-0.1699811613467434	0.7102508052694364	0.4037184770817099	0.42614492078193855	-0.3421221641834859	2.4737786507189377	6553
-6473.154192950189	220.72212109752854	--	-6473.154192950189	0.0030226823149863843	0.0313542904439321	-0.16584529451765923	0.71020505817162	0.4064162127130401	0.4271255829476819	-0.3399952465024161	2.477429211909488	6542
-6461.205155749275	219.10367342827885	--	-6461.205155749275	0.002996217956798069	0.03139688562920343	-0.16971613482772147	0.7108412292213938	0.40352198554502333	0.428997560796793	-0.40867970124598313	2.4700243756034403	6533
-6433.834371860322	214.176879834152	--	-6433.834371860322	0.003009007141941283	0.031562749157089134	-0.18005683809191195	0.7108723032752315	0.40464896264359373	0.4293032559393184	-0.382339814516302	2.473759664147056	6504
-6426.495571665975	222.1164415656994	--	-6426.495571665975	0.0030393960091533723	0.03169916291185277	-0.19324908714153125	0.710744120999552	0.4074488732325921	0.427915913540488	-0.41413227149654236	2.486139573976838	6545
-6380.089620702193	206.1232097957928	--	-6380.089620702193	0.0030364723210676067	0.031786529258242976	-0.21690445266639885	0.7093832526094263	0.40763449891046877	0.4330624617701593	-0.4267876373721622	2.5089253137359044	6578
-6424.806221291522	201.2175699042858	--	-6424.806221291522	0.0030781670008983328	0.0319040098972075	-0.21451400107728405	0.7075359273908369	0.41182616434180835	0.43122627666721125	-0.39528455628644027	2.513833336809019	6565
-6435.3303737015995	175.97771285299694	--	-6435.3303737015995	0.0030740321103677215	0.03204011295479522	-0.2182970183179069	0.7087669348686316	0.41064217714704276	0.4362830608674751	-0.3994713522542212	2.54233677438648	6556
-6407.7464280966915	165.39481067442668	--	-6407.7464280966915	0.0030606455693859493	0.032078278960982434	-0.21586848039164605	0.7098595042440513	0.41056699623077725	0.43816398334182444	-0.39091165762623925	2.5434156956123575	6516
-6426.167344356234	195.62723485605554	--	-6426.167344356234	0.0030733777902456063	0.03192100877331959	-0.21289116684348672	0.7055737192524173	0.41240943807925723	0.43724042539585006	-0.4011290466225419	2.5351599040634327	6539
-6435.091518560844	201.5737151066457	--	-6435.091518560844	0.0030664146321989633	0.0321974027499834	-0.21424936949861437	0.7069639903789928	0.4102320303868962	0.4404760691488587	-0.40098155995279267	2.550941187835604	6591
-6394.425219201978	187.43342651059348	--	-6394.425219201978	0.0030575469510133765	0.03212528881363459	-0.21507522151929281	0.7087862953390689	0.4093612805575588	0.4394924933280912	-0.42382136454899266	2.507512445988695	6551
-6399.174017927947	214.028328984026	--	-6399.174017927947	0.003115266091697068	0.03225025839895265	-0.20783623100206308	0.7039605673433874	0.41663499224869627	0.43912698122715815	-0.3831630021265305	2.5423202848240516	6540
-6395.088863994348	219.7717556176134	--	-6395.088863994348	0.003111677461575113	0.032134607786232915	-0.201646853985553	0.6974662006787248	0.4183349811692482	0.43820444352353893	-0.37886552211006247	2.536751348980758	6525
-6353.5177870921725	208.16761702152854	--	-6353.5177870921725	0.0030622079531395607	0.03224232492406141	-0.20163929506565487	0.6964412780141408	0.4147278165815297	0.4387324102206748	-0.4812740299697495	2.4967997163625357	6549
-6397.296289060065	199.96773646176632	--	-6397.296289060065	0.0030713662358345228	0.032136393434260044	-0.20281823158022508	0.698405106106569	0.41426668948076956	0.43615088407392655	-0.45494238572864787	2.521255729725572	6561
-6384.274529689288	242.6229857880323	--	-6384.274529689288	0.0030843975728248045	0.032243823745615886	-0.2081356037547479	0.6953780345038267	0.4162393036123618	0.439246658140334	-0.3944943949848819	2.560813208373346	6537
-6439.93324613079	223.05630379063885	--	-6439.93324613079	0.0030941727632802117	0.03230657232550494	-0.20690421917355103	0.698876372963863	0.4165323768841158	0.439992374642466	-0.43026981806035375	2.5992399435470004	6482
